"","code","year","location","Age","sex","mass","faavg","bci","site","date","time","day","month","mult","count"
"1538","0006B3521A","2011","Abyss","J","M",7.91,37.48333333,0.211027123,"AB",2011-08-23,"0:46:43",235,"Aug","multiple",4
"1539","0006B3521A","2011","Abyss","J","M",7.91,37.48333333,0.211027123,"AB",2011-08-15,"3:05:23",227,"Aug","multiple",3
"1540","0006B3521A","2011","Abyss","J","M",7.91,37.48333333,0.211027123,"AB",2011-08-26,"1:11:25",238,"Aug","multiple",1
"1541","0006B3526D","2011","St.George","J","M",8.21,37.84,0.216966173,"SG",2011-09-19,"0:53:32",262,"Sep",NA,1
"1542","0006B35363","2011","Heidi.Cook's.House","A","F",10.26,40.82,0.251347379,NA,NA,NA,NA,NA,NA,NA
"1543","0006B35399","2011","St.George","A","M",8.26,38.14,0.21657053,NA,NA,NA,NA,NA,NA,NA
"1544","0006B353B0","2011","Heidi.Cook's.House","A","F",10.44,38.255,0.272905503,NA,NA,NA,NA,NA,NA,NA
"1545","0006B353E1","2012","Altamont","A","F",9.38,38.32,0.244780793,NA,NA,NA,NA,NA,NA,NA
"1546","0006B3543E","2011","Abyss","J","M",8.65,39.785,0.217418625,NA,NA,NA,NA,NA,NA,NA
"1547","0006B35480","2011","Firecamp","J","M",9.35,39.50666667,0.236668917,NA,NA,NA,NA,NA,NA,NA
"1548","0006B354AE","2011","Firecamp","J","F",7.43,39.545,0.187887217,NA,NA,NA,NA,NA,NA,NA
"1549","0006B354EB","2011","Heidi.Cook's.House","A","F",9.57,38.25,0.250196078,NA,NA,NA,NA,NA,NA,NA
"1550","0006B35531","2011","Firecamp","A","M",8.03,37.93,0.211705774,NA,NA,NA,NA,NA,NA,NA
"1551","0006B35540","2011","Firecamp","A","M",7.62,38.425,0.198308393,NA,NA,NA,NA,NA,NA,NA
"1552","0006B355D4","2011","Heidi.Cook's.House","A","F",9.98,38.36,0.26016684,NA,NA,NA,NA,NA,NA,NA
"1553","0006B35619","2011","St.George","J","F",7.97,38.34,0.207876891,"SG",2011-08-16,"2:38:15",228,"Aug",NA,1
"1554","0006B35622","2011","St.George","A","M",8.089,38.055,0.212560767,NA,NA,NA,NA,NA,NA,NA
"1555","0006B35627","2011","Firecamp","J","F",8.86,37.425,0.236740147,NA,NA,NA,NA,NA,NA,NA
"1556","0006B35628","2011","Heidi.Cook's.House","A","F",9.72,38.32666667,0.253609323,NA,NA,NA,NA,NA,NA,NA
"1557","0006B35691","2011","Microwave","A","M",8.68,39.95,0.217271589,NA,NA,NA,NA,NA,NA,NA
"1558","0006B356F5","2011","Firecamp","J","F",9.25,38.35,0.241199478,NA,NA,NA,NA,NA,NA,NA
"1559","0006B35732","2011","Abyss","J","M",8.07,38.675,0.208661926,NA,NA,NA,NA,NA,NA,NA
"1560","0006B35741","2011","Abyss","J","M",6.71,35.735,0.187771093,NA,NA,NA,NA,NA,NA,NA
"1561","0006B35765","2011","Firecamp","J","M",8.18,37.61,0.217495347,NA,NA,NA,NA,NA,NA,NA
"1562","0006B35796","2011","Firecamp","J","M",9.46,38.05,0.248620237,NA,NA,NA,NA,NA,NA,NA
"1563","0006B357B2","2011","St.George","J","F",8.55,38.515,0.221991432,NA,NA,NA,NA,NA,NA,NA
"1564","0006B357B4","2011","Abyss","J","M",8.11,38.78,0.209128417,NA,NA,NA,NA,NA,NA,NA
"1565","0006B357B4","2013",NA,NA,NA,NA,NA,NA,"AB",2013-09-24,"1:56:09",267,"Sep","multiple",2
"1566","0006B357B4","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-27,"22:06:29",270,"Sep","multiple",3
"1567","0006B357B4","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-26,"22:47:52",269,"Sep","multiple",1
"1568","0006B357BB","2011","Abyss","A","M",10.7,39.72,0.2693857,NA,NA,NA,NA,NA,NA,NA
"1569","0006B357F5","2011","Heidi.Cook's.House","A","M",7.95,38.04,0.208990536,NA,NA,NA,NA,NA,NA,NA
"1570","0006B35829","2011","Abyss","A","M",10.08,39.51,0.255125285,NA,NA,NA,NA,NA,NA,NA
"1571","0006B35858","2011","Abyss","J","F",10.25,38.955,0.263124118,NA,NA,NA,NA,NA,NA,NA
"1572","0006B35883","2011","Abyss","J","M",7.71,35.505,0.217152514,"AB",2011-08-15,"23:22:28",227,"Aug",NA,1
"1573","0006B3588A","2011","Abyss","A","M",8.26,38.08,0.216911765,NA,NA,NA,NA,NA,NA,NA
"1574","0006B3588C","2011","Firecamp","J","F",8.72,38.685,0.225410366,NA,NA,NA,NA,NA,NA,NA
"1575","0006B3591C","2011","Firecamp","J","M",7.3,37.50333333,0.194649365,NA,NA,NA,NA,NA,NA,NA
"1576","0006B35973","2011","Firecamp","J","M",9.98,37.875,0.26349835,NA,NA,NA,NA,NA,NA,NA
"1577","0006B35A3C","2011","Heidi.Cook's.House","A","M",9.22,37.21,0.247782854,NA,NA,NA,NA,NA,NA,NA
"1578","0006B35A9F","2011","Heidi.Cook's.House","A","F",10.07,40.33,0.249690057,NA,NA,NA,NA,NA,NA,NA
"1579","0006B35ABC","2011","Microwave","J","M",8.2,38.1,0.215223097,NA,NA,NA,NA,NA,NA,NA
"1580","0006B35B17","2012","Altamont","A","F",10.46,38.08,0.274684874,NA,NA,NA,NA,NA,NA,NA
"1581","0006B35C5E","2011","St.George","A","M",8.38,39.205,0.213748246,"SG",2011-09-15,"21:48:53",258,"Sep","multiple",3
"1582","0006B35C5E","2012",NA,NA,NA,NA,NA,NA,"SG",2012-09-28,"22:15:04",272,"Sep","multiple",2
"1583","0006B35C5E","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-21,"21:29:24",264,"Sep","multiple",1
"1584","0006B35D02","2011","Abyss","A","F",9.73,38.7,0.251421189,NA,NA,NA,NA,NA,NA,NA
"1585","0006B35D35","2011","Firecamp","A","M",8.05,39.24,0.205147808,NA,NA,NA,NA,NA,NA,NA
"1586","0006B35D46","2011","Abyss","J","F",9.31,38.055,0.244645907,NA,NA,NA,NA,NA,NA,NA
"1587","0006B35D82","2011","Abyss","J","F",9.92,39.54,0.25088518,NA,NA,NA,NA,NA,NA,NA
"1588","0006B35D95","2011","Firecamp","J","F",7.74,38.38,0.201667535,NA,NA,NA,NA,NA,NA,NA
"1589","0006B35E69","2011","Microwave","J","M",7.56,38.055,0.198659834,NA,NA,NA,NA,NA,NA,NA
"1590","0006B35F0D","2011","Heidi.Cook's.House","A","M",8.71,36.51,0.238564777,NA,NA,NA,NA,NA,NA,NA
"1591","0006B35F15","2011","St.George","J","F",7.44,38.8,0.191752577,"SG",2011-09-09,"0:15:08",252,"Sep",NA,1
"1592","0006B35F67","2011","Abyss","J","M",9.25,39.615,0.233497413,NA,NA,NA,NA,NA,NA,NA
"1593","0006B35FE1","2011","Firecamp","J","M",8.04,38.25333333,0.210177762,NA,NA,NA,NA,NA,NA,NA
"1594","0006B3601E","2011","Abyss","A","M",6.3,38.995,0.161559174,"AB",2011-09-22,"22:09:59",265,"Sep",NA,1
"1595","0006B36045","2011","Abyss","J","M",9.7,39.1,0.248081841,"AB",2011-09-10,"23:59:16",253,"Sep","multiple",3
"1596","0006B36045","2013","Abyss","A","M",13.5,38.91666667,0.346895075,"AB",2013-09-14,"21:12:18",257,"Sep","multiple",2
"1597","0006B36045","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-24,"6:16:18",267,"Sep","multiple",1
"1598","0006B36090","2011","Abyss","A","F",8.48,38.63,0.219518509,NA,NA,NA,NA,NA,NA,NA
"1599","0006B360A3","2011","Abyss","J","M",8.85,36.87,0.240032547,"AB",2011-08-16,"0:08:38",228,"Aug","multiple",3
"1600","0006B360A3","2011","Abyss","J","M",8.85,36.87,0.240032547,"AB",2011-08-15,"23:21:21",227,"Aug","multiple",4
"1601","0006B360A3","2013",NA,NA,NA,NA,NA,NA,"AB",2013-09-15,"0:50:54",258,"Sep","multiple",2
"1602","0006B360A3","2014","Abyss","A","M",8.6,36.26666667,0.237132353,"AB",2014-09-18,"23:03:33",261,"Sep","multiple",1
"1603","0006B360EC","2012","St.George","A","M",9.37,37.83,0.247687021,NA,NA,NA,NA,NA,NA,NA
"1604","0006B3613F","2011","Heidi.Cook's.House","J","M",7.38,37.4,0.197326203,NA,NA,NA,NA,NA,NA,NA
"1605","0006B36190","2011","Abyss","A","M",6.26,37.73,0.165915717,NA,NA,NA,NA,NA,NA,NA
"1606","0006B36190","2013",NA,NA,NA,NA,NA,NA,"AB",2013-09-26,"21:07:23",269,"Sep",NA,1
"1607","0006B36224","2011","Heidi.Cook's.House","A","F",9.22,39.305,0.234575754,NA,NA,NA,NA,NA,NA,NA
"1608","0006B3622A","2011","Iguana","A","F",9.61,38.035,0.252662022,NA,NA,NA,NA,NA,NA,NA
"1609","0006B362D1","2011","St.George","J","M",6.98,37.885,0.184241784,NA,NA,NA,NA,NA,NA,NA
"1610","0006B362D9","2011","Firecamp","J","M",8.43,38.225,0.220536298,NA,NA,NA,NA,NA,NA,NA
"1611","0006B362EB","2011","Heidi.Cook's.House","A","F",9.33,38.03,0.245332632,NA,NA,NA,NA,NA,NA,NA
"1612","0006B36305","2011","Heidi.Cook's.House","A","F",10.71,39.75,0.269433962,NA,NA,NA,NA,NA,NA,NA
"1613","0006B363AF","2011","Abyss","J","M",7.28,37.05,0.196491228,NA,NA,NA,NA,NA,NA,NA
"1614","0006B36499","2011","Abyss","J","M",10.21,39.065,0.261359273,NA,NA,NA,NA,NA,NA,NA
"1615","0006B364DD","2011","Heidi.Cook's.House","A","M",8.96,39.595,0.226291198,NA,NA,NA,NA,NA,NA,NA
"1616","0006B364E5","2011","Firecamp","J","F",7.75,37.71,0.205515778,NA,NA,NA,NA,NA,NA,NA
"1617","0006B3654E","2011","Abyss","A","M",8.5,38.335,0.22172949,NA,NA,NA,NA,NA,NA,NA
"1618","0006B3654E","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-24,"21:31:20",267,"Sep","multiple",1
"1619","0006B3654E","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-19,"2:47:34",262,"Sep","multiple",3
"1620","0006B3654E","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-18,"23:25:30",261,"Sep","multiple",2
"1621","0006B3657F","2011","St.George","J","M",7.55,38.485,0.19618033,"SG",2011-09-20,"20:36:22",263,"Sep","multiple",3
"1622","0006B3657F","2012",NA,NA,NA,NA,NA,NA,"SG",2012-09-27,"21:37:10",271,"Sep","multiple",2
"1623","0006B3657F","2013",NA,NA,NA,NA,NA,NA,"SG",2013-09-19,"21:17:55",262,"Sep","multiple",1
"1624","0006B365FC","2011","Heidi.Cook's.House","A","F",11.07,39.355,0.281285732,NA,NA,NA,NA,NA,NA,NA
"1625","0006B3668E","2011","Abyss","A","M",8.99,37.8,0.237830688,NA,NA,NA,NA,NA,NA,NA
"1626","0006B366BD","2011","Abyss","J","F",7.9,38.95,0.202824134,NA,NA,NA,NA,NA,NA,NA
"1627","0006B36744","2011","St.George","J","M",8.35,39.46,0.21160669,NA,NA,NA,NA,NA,NA,NA
"1628","0006B36792","2011","Firecamp","J","M",8.29,37.20333333,0.222829496,NA,NA,NA,NA,NA,NA,NA
"1629","0006B36891","2011","Firecamp","J","F",8.92,39.795,0.224148762,NA,NA,NA,NA,NA,NA,NA
"1630","0006B36900","2011","Abyss","J","M",6.95,37.99,0.18294288,NA,NA,NA,NA,NA,NA,NA
"1631","0006B36900","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-19,"4:58:23",262,"Sep","multiple",1
"1632","0006B36900","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-03,"23:43:11",246,"Sep","multiple",2
"1633","0006B36917","2011","Microwave","J","M",8.13,37.725,0.215506958,"MW",2011-09-08,"1:38:40",251,"Sep","multiple",1
"1634","0006B36917","2011","Microwave","J","M",8.13,37.725,0.215506958,"MW",2011-09-07,"22:34:29",250,"Sep","multiple",2
"1635","0006B3694C","2011","Firecamp","J","M",7.55,39.195,0.192626611,NA,NA,NA,NA,NA,NA,NA
"1636","0006B369BD","2011","St.George","A","M",8.29,38.31,0.216392587,"SG",2011-09-16,"23:00:14",259,"Sep","multiple",4
"1637","0006B369BD","2011","St.George","A","M",8.29,38.31,0.216392587,"SG",2011-08-15,"1:49:43",227,"Aug","multiple",2
"1638","0006B369BD","2011","St.George","A","M",8.29,38.31,0.216392587,"SG",2011-08-19,"1:17:26",231,"Aug","multiple",1
"1639","0006B369BD","2011","St.George","A","M",8.29,38.31,0.216392587,"SG",2011-08-18,"23:34:45",230,"Aug","multiple",3
"1640","0006B369E3","2011","Abyss","J","M",6.67,38.32666667,0.174030266,NA,NA,NA,NA,NA,NA,NA
"1641","0006B369E3","2013","Abyss","A","M",12.1,37.8,0.32010582,"AB",2013-09-25,"21:06:29",268,"Sep","multiple",7
"1642","0006B369E3","2014",NA,NA,NA,NA,NA,NA,"AB",2014-08-17,"16:38:06",229,"Aug","multiple",14
"1643","0006B369E3","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-14,"2:03:15",257,"Sep","multiple",11
"1644","0006B369E3","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-10,"23:20:10",253,"Sep","multiple",10
"1645","0006B369E3","2014",NA,NA,NA,NA,NA,NA,"AB",2014-08-27,"14:41:27",239,"Aug","multiple",9
"1646","0006B369E3","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-02,"3:52:08",245,"Sep","multiple",8
"1647","0006B369E3","2014",NA,NA,NA,NA,NA,NA,"AB",2014-08-29,"5:27:32",241,"Aug","multiple",6
"1648","0006B369E3","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-12,"2:22:28",255,"Sep","multiple",4
"1649","0006B369E3","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-25,"23:30:45",268,"Sep","multiple",3
"1650","0006B369E3","2014",NA,NA,NA,NA,NA,NA,"AB",2014-08-19,"2:37:07",231,"Aug","multiple",1
"1651","0006B369E3","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-26,"22:44:49",269,"Sep","multiple",13
"1652","0006B369E3","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-03,"22:10:35",246,"Sep","multiple",12
"1653","0006B369E3","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-01,"1:12:17",244,"Sep","multiple",5
"1654","0006B369E3","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-05,"5:38:22",248,"Sep","multiple",2
"1655","0006B369F3","2011","St.George","J","F",8.34,37.04,0.225161987,"SG",2011-09-29,"0:59:00",272,"Sep","multiple",2
"1656","0006B369F3","2011","St.George","J","F",8.34,37.04,0.225161987,"SG",2011-08-16,"1:40:23",228,"Aug","multiple",1
"1657","0006B36A1E","2011","Abyss","A","M",8.16,38.725,0.210716591,"AB",2011-08-24,"4:55:35",236,"Aug",NA,1
"1658","0006B36A3D","2011","Abyss","A","F",9.01,39.065,0.230641239,"AB",2011-08-15,"21:52:40",227,"Aug","multiple",2
"1659","0006B36A3D","2014","Abyss","A","F",9.6,39.8,0.24120603,"AB",2014-09-27,"20:38:47",270,"Sep","multiple",3
"1660","0006B36A3D","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-14,"23:22:03",257,"Sep","multiple",1
"1661","0006B36A83","2013","Abyss","A","M",8.5,37.75333333,0.225145683,NA,NA,NA,NA,NA,NA,NA
"1662","0006B36A83","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-03,"2:16:51",246,"Sep",NA,1
"1663","0006B36B13","2011","Richard.Lake","A","M",14.12,39.66666667,0.355966387,"RL",2011-08-21,"22:54:35",233,"Aug",NA,1
"1664","0006B36B22","2011","Iguana","J","M",8.88,39.34,0.225724453,NA,NA,NA,NA,NA,NA,NA
"1665","0006B36BB3","2011","St.George","A","F",9,39.93,0.22539444,"SG",2011-09-12,"4:18:49",255,"Sep",NA,1
"1666","0006B36C19","2011","Abyss","A","M",7.99,39.28666667,0.203376888,NA,NA,NA,NA,NA,NA,NA
"1667","0006B36C92","2011","St.George","A","F",8.86,39.785,0.222696996,"SG",2011-09-11,"23:28:59",254,"Sep","multiple",2
"1668","0006B36C92","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-16,"23:00:09",260,"Sep","multiple",1
"1669","0006B36D46","2011","Abyss","J","M",6.51,38.955,0.167115903,NA,NA,NA,NA,NA,NA,NA
"1670","0006B36D61","2011","St.George","J","M",7.44,38.01,0.195737964,NA,NA,NA,NA,NA,NA,NA
"1671","0006B36D90","2011","St.George","J","F",6.99,38.5,0.181558442,"SG",2011-09-27,"23:12:44",270,"Sep","multiple",2
"1672","0006B36D90","2011","St.George","J","F",6.99,38.5,0.181558442,"SG",2011-09-05,"23:38:37",248,"Sep","multiple",3
"1673","0006B36D90","2011","St.George","J","F",6.99,38.5,0.181558442,"SG",2011-09-06,"0:59:27",249,"Sep","multiple",1
"1674","0006B36DB5","2011","Abyss","J","M",7.43,37.995,0.195552046,NA,NA,NA,NA,NA,NA,NA
"1675","0006B36E27","2011","Heidi.Cook's.House","A","F",10.17,38.315,0.265431293,NA,NA,NA,NA,NA,NA,NA
"1676","0006B36EE2","2011","Abyss","J","M",7.99,39.17,0.20398264,NA,NA,NA,NA,NA,NA,NA
"1677","0006B36EF6","2011","Firecamp","J","M",8.37,38.25733333,0.218781584,NA,NA,NA,NA,NA,NA,NA
"1678","0006B36F2C","2011","Firecamp","J","M",8.11,37.005,0.219159573,NA,NA,NA,NA,NA,NA,NA
"1679","0006B36FDE","2011","Heidi.Cook's.House","J","F",7.68,37.83,0.203013481,NA,NA,NA,NA,NA,NA,NA
"1680","0006B3701C","2012","St.George","A","F",10.43,39.23,0.265867958,NA,NA,NA,NA,NA,NA,NA
"1681","0006B370A9","2011","Abyss","J","M",8.68,37.155,0.233615933,"AB",2011-09-18,"3:49:37",261,"Sep","multiple",2
"1682","0006B370A9","2013",NA,NA,NA,NA,NA,NA,"AB",2013-09-26,"3:42:52",269,"Sep","multiple",1
"1683","0006B370A9","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-26,"1:36:48",269,"Sep","multiple",5
"1684","0006B370A9","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-24,"7:18:48",267,"Sep","multiple",4
"1685","0006B370A9","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-27,"5:23:24",270,"Sep","multiple",3
"1686","0006B370B1","2011","St.George","A","F",8.39,38.335,0.21886005,"SG",2011-09-20,"0:01:33",263,"Sep","multiple",1
"1687","0006B370B1","2013",NA,NA,NA,NA,NA,NA,"SG",2013-09-19,"22:10:04",262,"Sep","multiple",2
"1688","0006B370CC","2011","St.George","J","M",7.27,36.95,0.196752368,"SG",2011-09-23,"23:37:07",266,"Sep","multiple",2
"1689","0006B370CC","2011","St.George","J","M",7.27,36.95,0.196752368,"SG",2011-08-19,"0:34:30",231,"Aug","multiple",1
"1690","0006B370E?","2011","St.George","J","F",8.94,39.13666667,0.228430287,NA,NA,NA,NA,NA,NA,NA
"1691","0006B3711E","2011","St.George","J","F",8.41,39.405,0.213424692,NA,NA,NA,NA,NA,NA,NA
"1692","0006B37125","2011","St.George","J","F",8.42,37.71,0.223282949,NA,NA,NA,NA,NA,NA,NA
"1693","0006B3713A","2011","Abyss","J","F",8.13,39.29,0.206922881,NA,NA,NA,NA,NA,NA,NA
"1694","0006B3716C","2011","St.George","J","F",7.91,38.585,0.205001944,"SG",2011-08-18,"0:20:25",230,"Aug","multiple",3
"1695","0006B3716C","2011","St.George","J","F",7.91,38.585,0.205001944,"SG",2011-09-11,"0:50:41",254,"Sep","multiple",1
"1696","0006B3716C","2012",NA,NA,NA,NA,NA,NA,"SG",2012-09-26,"21:37:27",270,"Sep","multiple",2
"1697","0006B371B9","2011","Abyss","J","M",7.11,36.64333333,0.194032566,NA,NA,NA,NA,NA,NA,NA
"1698","0006B371D5","2011","Abyss","J","M",8.54,36.065,0.236794676,NA,NA,NA,NA,NA,NA,NA
"1699","0006B372A5","2011","Firecamp","J","F",7.99,36.91333333,0.216452953,NA,NA,NA,NA,NA,NA,NA
"1700","0006B37351","2011","Abyss","A","M",7.48,36.705,0.20378695,NA,NA,NA,NA,NA,NA,NA
"1701","0006B37351","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-16,"3:16:26",259,"Sep","multiple",2
"1702","0006B37351","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-05,"2:53:08",248,"Sep","multiple",3
"1703","0006B37351","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-12,"3:55:52",255,"Sep","multiple",1
"1704","0006B37378","2011","St.George","A","M",7.25,37.83,0.191646841,NA,NA,NA,NA,NA,NA,NA
"1705","0006B3743F","2011","St.George","J","F",8.85,38.13,0.232100708,NA,NA,NA,NA,NA,NA,NA
"1706","0006B37457","2011","Firecamp","J","M",9.54,38.57666667,0.247299749,NA,NA,NA,NA,NA,NA,NA
"1707","0006B37461","2011","Abyss","J","F",9.7,38.39,0.252669966,NA,NA,NA,NA,NA,NA,NA
"1708","0006B3748C","2011","Abyss","A","M",8.92,39.34,0.22674123,NA,NA,NA,NA,NA,NA,NA
"1709","0006B3748C","2013",NA,NA,NA,NA,NA,NA,"AB",2013-09-18,"3:24:27",261,"Sep","multiple",1
"1710","0006B3748C","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-17,"4:36:22",260,"Sep","multiple",2
"1711","0006B37500","2011","Iguana","J","F",8.94,39.45,0.22661597,NA,NA,NA,NA,NA,NA,NA
"1712","0006B375D3","2011","Firecamp","J","M",6.97,37.73,0.184733634,NA,NA,NA,NA,NA,NA,NA
"1713","0006B37610","2011","Abyss","J","M",8.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","0006B37612","2011","Abyss","A","M",9.01,38.505,0.233995585,NA,NA,NA,NA,NA,NA,NA
"1715","0006B37614","2011","Firecamp","J","F",8.13,38.26,0.212493466,NA,NA,NA,NA,NA,NA,NA
"1716","0006B3762B","2011","Heidi.Cook's.House","A","F",9.3,38.87,0.239259069,NA,NA,NA,NA,NA,NA,NA
"1717","0006B37639","2011","St.George","J","M",8.69,39.155,0.22193845,"SG",2011-09-18,"22:41:15",261,"Sep","multiple",2
"1718","0006B37639","2011","St.George","J","M",8.69,39.155,0.22193845,"SG",2011-08-15,"2:17:34",227,"Aug","multiple",1
"1719","0006B3763B","2011","Abyss","J","M",8.9,39.015,0.228117391,NA,NA,NA,NA,NA,NA,NA
"1720","0006B37672","2011","Abyss","J","M",9.68,40.75,0.237546012,NA,NA,NA,NA,NA,NA,NA
"1721","0006B376CF","2011","Abyss","A","F",9.02,38.56666667,0.233880726,NA,NA,NA,NA,NA,NA,NA
"1722","0006B37709","2011","Microwave","A","M",8.6,37.82,0.227392914,NA,NA,NA,NA,NA,NA,NA
"1723","0006B37749","2011","Heidi.Cook's.House","A","M",10.47,38.69,0.270612561,NA,NA,NA,NA,NA,NA,NA
"1724","0006B37776","2011","St.George","J","F",8.41,37.80333333,0.222467155,"SG",2011-09-20,"4:30:44",263,"Sep","multiple",3
"1725","0006B37776","2012",NA,NA,NA,NA,NA,NA,"SG",2012-09-25,"0:39:13",269,"Sep","multiple",4
"1726","0006B37776","2013",NA,NA,NA,NA,NA,NA,"SG",2013-09-18,"23:28:10",261,"Sep","multiple",1
"1727","0006B37776","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-16,"1:26:31",260,"Sep","multiple",2
"1728","0006B377DA","2011","St.George","J","M",7.47,39.68666667,0.188224425,NA,NA,NA,NA,NA,NA,NA
"1729","0006B37805","2014","Squeaky","A","F",8.4,38.06666667,0.220665499,NA,NA,NA,NA,NA,NA,NA
"1730","0006B3780F","2011","St.George","A","F",9.04,38.83,0.232809683,"SG",2011-08-16,"1:26:56",228,"Aug","multiple",1
"1731","0006B3780F","2011","St.George","A","F",9.04,38.83,0.232809683,"SG",2011-09-13,"21:44:39",256,"Sep","multiple",2
"1732","0006B3780F","2011","St.George","A","F",9.04,38.83,0.232809683,"SG",2011-08-18,"0:43:48",230,"Aug","multiple",3
"1733","0006B37840","2011","Abyss","J","F",9.36,39.86,0.234821877,NA,NA,NA,NA,NA,NA,NA
"1734","0006B378D8","2011","Firecamp","J","F",8.06,39.37,0.204724409,NA,NA,NA,NA,NA,NA,NA
"1735","0006B37938","2011","St.George","J","F",8.58,38.215,0.224519168,NA,NA,NA,NA,NA,NA,NA
"1736","0006B37950","2011","Heidi.Cook's.House","A","F",8.32,38.66666667,0.215172414,NA,NA,NA,NA,NA,NA,NA
"1737","0006B3798C","2011","Firecamp","J","M",8.3,39.895,0.208046121,NA,NA,NA,NA,NA,NA,NA
"1738","0006B379D0","2012","Altamont","A","F",8.59,37.09,0.231598814,NA,NA,NA,NA,NA,NA,NA
"1739","0006B37A0D","2011","Abyss","J","M",6.2,38.985,0.159035526,NA,NA,NA,NA,NA,NA,NA
"1740","0006B37A52","2011","Abyss","J","M",8.65,38,0.227631579,NA,NA,NA,NA,NA,NA,NA
"1741","0006B37AAB","2011","Abyss","J","M",7.9,38.95,0.202824134,NA,NA,NA,NA,NA,NA,NA
"1742","0006B37AD8","2011","St.George","J","M",7.61,39.39,0.193196243,"SG",2011-09-09,"23:51:08",252,"Sep",NA,1
"1743","0006B37AE1","2011","Abyss","J","M",7.83,39.43,0.198579762,NA,NA,NA,NA,NA,NA,NA
"1744","0006B37B35","2012","St.George","A","M",9,37.59333333,0.23940415,NA,NA,NA,NA,NA,NA,NA
"1745","0006B37B35","2013","St.George","A","M",7.2,37,0.194594595,NA,NA,NA,NA,NA,NA,NA
"1746","0006B37B35","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-27,"21:10:50",270,"Sep",NA,1
"1747","0006B37CB4","2011","Abyss","J","M",7.18,38.24,0.187761506,"AB",2011-09-03,"3:36:56",246,"Sep","multiple",2
"1748","0006B37CB4","2011","Abyss","J","M",7.18,38.24,0.187761506,"AB",2011-08-31,"3:40:02",243,"Aug","multiple",1
"1749","0006B37CB4","2011","Abyss","J","M",7.18,38.24,0.187761506,"AB",2011-09-01,"2:24:15",244,"Sep","multiple",3
"1750","0006B37CB4","2012","Abyss","A","M",13,37.69333333,0.344888574,NA,NA,NA,NA,NA,NA,NA
"1751","0006B37D3C","2011","Heidi.Cook's.House","A","F",10.91,41.2,0.264805825,NA,NA,NA,NA,NA,NA,NA
"1752","0006B37D6E","2011","Abyss","J","F",8.64,38.945,0.221851329,NA,NA,NA,NA,NA,NA,NA
"1753","0006B37DF2","2011","Abyss","J","M",8.14,39.87,0.204163531,NA,NA,NA,NA,NA,NA,NA
"1754","0006B37E5A","2011","Abyss","J","M",8.55,39.11666667,0.218576907,NA,NA,NA,NA,NA,NA,NA
"1755","0006B37EA6","2011","Heidi.Cook's.House","J","F",8.21,38.77,0.211761671,NA,NA,NA,NA,NA,NA,NA
"1756","0006B37EBB","2011","Firecamp","J","M",9.46,39.38,0.240223464,NA,NA,NA,NA,NA,NA,NA
"1757","0006B37F40","2011","Firecamp","J","M",9.33,39.61,0.235546579,NA,NA,NA,NA,NA,NA,NA
"1758","0006B37F7F","2011","St.George","J","F",7.99,38.50333333,0.207514501,"SG",2011-08-18,"2:46:30",230,"Aug","multiple",1
"1759","0006B37F7F","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-13,"22:08:22",256,"Sep","multiple",2
"1760","0006B38175","2011","St.George","J","F",7.36,39.22,0.187659357,NA,NA,NA,NA,NA,NA,NA
"1761","0006B385B1","2011","Firecamp","J","F",7.39,36.47,0.202632301,NA,NA,NA,NA,NA,NA,NA
"1762","0006B385F8","2011","Firecamp","J","M",8.56,38.665,0.221388853,NA,NA,NA,NA,NA,NA,NA
