,code,year,location,Age,sex,mass,faavg,bci,site,date,time,day,month,mult,count
8294,000708B9B6,2011,Iguana,J,F,8.54,39.02,0.218862122,NA,NA,NA,NA,NA,NA,NA
8295,000708B9DF,2011,Richard.Lake,J,M,5.79,35.065,0.165121916,NA,NA,NA,NA,NA,NA,NA
8296,000708BAFA,2011,St.George,J,F,7.92,38.285,0.206869531,NA,NA,NA,NA,NA,NA,NA
8297,000708BB6F,2011,St.George,A,F,8.65,37.57,0.230236891,NA,NA,NA,NA,NA,NA,NA
8298,000708BBB7,2011,Microwave,J,F,9.98,38.30333333,0.260551736,NA,NA,NA,NA,NA,NA,NA
8299,000708BBCB,2011,Microwave,J,M,10.14,39.46333333,0.256947377,NA,NA,NA,NA,NA,NA,NA
8300,000708BBD8,2011,Microwave,J,M,7.88,38.51666667,0.204586759,NA,NA,NA,NA,NA,NA,NA
8301,000708BC1B,2011,Microwave,J,M,8.32,39.85,0.208782936,NA,NA,NA,NA,NA,NA,NA
8302,000708BC54,2011,Dale's,J,F,10.25,36.46666667,0.281078611,NA,NA,NA,NA,NA,NA,NA
8303,000708BDFA,2011,Abyss,J,F,9.74,37.88,0.257127772,NA,NA,NA,NA,NA,NA,NA
8304,000708BDFA,2014,NA,NA,NA,NA,NA,NA,AB,06/05/2014,21:54:40,126,May,multiple,1
8305,000708BDFA,2015,NA,NA,NA,NA,NA,NA,AB,12/05/2015,23:05:35,132,May,multiple,2
8306,000708BFA7,2011,Iguana,J,M,7.39,37.88,0.195089757,NA,NA,NA,NA,NA,NA,NA
8307,000708C019,2011,Iguana,J,M,7.6,38.42,0.197813639,NA,NA,NA,NA,NA,NA,NA
8308,000708C14E,2011,St.George,J,F,8.26,38.11,0.216741013,NA,NA,NA,NA,NA,NA,NA
8309,000708C1BD,2011,Abyss,A,F,10.24,36.02,0.284286507,NA,NA,NA,NA,NA,NA,NA
8310,000708C229,2011,Microwave,J,M,8.71,38.91333333,0.223830735,NA,NA,NA,NA,NA,NA,NA
8311,000708C231,2011,St.George,A,M,9.25,40.29333333,0.229566512,NA,NA,NA,NA,NA,NA,NA
8312,000708C231,2012,NA,NA,NA,NA,NA,NA,SG,28/05/2012,2:30:10,149,May,multiple,1
8313,000708C231,2015,NA,NA,NA,NA,NA,NA,SG,04/06/2015,1:04:09,155,Jun,multiple,3
8314,000708C231,2017,NA,NA,NA,NA,NA,NA,SG,27/05/2017,1:00:14,147,May,multiple,2
8315,000708C236,2011,Firecamp,J,M,7.81,37.26,0.209608159,NA,NA,NA,NA,NA,NA,NA
8316,000708C29F,2011,Microwave,J,F,8.57,38.175,0.224492469,NA,NA,NA,NA,NA,NA,NA
8317,000708C2A1,2011,St.George,J,M,8.64,38.595,0.223863195,NA,NA,NA,NA,NA,NA,NA
8318,000708C2A7,2011,St.George,A,M,8.75,38.01666667,0.23016221,NA,NA,NA,NA,NA,NA,NA
8319,000708C2A7,2012,NA,NA,NA,NA,NA,NA,SG,21/05/2012,2:14:09,142,May,multiple,1
8320,000708C2A7,2016,NA,NA,NA,NA,NA,NA,SG,17/05/2016,22:47:48,138,May,multiple,2
8321,000708C306,2011,St.George,A,F,9.35,39.895,0.234365209,NA,NA,NA,NA,NA,NA,NA
8322,000708C30F,2011,Heidi.Cook's.House,J,F,7.57,39.89333333,0.189756016,NA,NA,NA,NA,NA,NA,NA
8323,000708C3DE,2011,Microwave,J,M,9.52,36.14,0.263420033,NA,NA,NA,NA,NA,NA,NA
8324,000708C3EA,2011,Iguana,J,M,8.33,38.925,0.214001285,NA,NA,NA,NA,NA,NA,NA
8325,000708C4B3,2011,Richard.Lake,J,F,7.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
8326,000708C4B4,2011,Heidi.Cook's.House,A,F,9.95,38.06,0.261429322,NA,NA,NA,NA,NA,NA,NA
8327,000708C69F,2011,Microwave,J,M,8.69,38.45,0.226007802,NA,NA,NA,NA,NA,NA,NA
8328,000708C70D,2011,Abyss,J,M,10.33,38.045,0.271520568,NA,NA,NA,NA,NA,NA,NA
8329,000708C72E,2011,Microwave,J,M,9.24,41.95,0.220262217,NA,NA,NA,NA,NA,NA,NA
8330,000708C740,2011,St.George,J,M,7.22,36.86,0.195876289,NA,NA,NA,NA,NA,NA,NA
8331,000708C740,2012,NA,NA,NA,NA,NA,NA,SG,05/05/2012,21:50:07,126,May,multiple,1
8332,000708C740,2014,NA,NA,NA,NA,NA,NA,SG,23/05/2014,23:39:44,143,May,multiple,3
8333,000708C740,2017,NA,NA,NA,NA,NA,NA,SG,17/05/2017,5:11:09,137,May,multiple,2
8334,000708C7A0,2011,Dale's,J,M,8.52,37.765,0.22560572,NA,NA,NA,NA,NA,NA,NA
8335,000708C82E,2011,St.George,J,M,6.92,38.82,0.17825863,NA,NA,NA,NA,NA,NA,NA
8336,000708C8B2,2011,Heidi.Cook's.House,A,M,9.21,38.57666667,0.238745356,NA,NA,NA,NA,NA,NA,NA
8337,000708C925,2011,Richard.Lake,J,M,7.1,39.06,0.181771633,NA,NA,NA,NA,NA,NA,NA
8338,000708C9A5,2011,Abyss,J,M,8.1,39.805,0.203492024,NA,NA,NA,NA,NA,NA,NA
8339,000708CA1E,2011,Firecamp,J,F,8.71,37.95,0.229512516,NA,NA,NA,NA,NA,NA,NA
8340,000708CA30,2011,St.George,J,F,7.53,37.83666667,0.199013303,NA,NA,NA,NA,NA,NA,NA
8341,000708CAAF,2011,St.George,J,F,8.96,37.41,0.239508153,NA,NA,NA,NA,NA,NA,NA
8342,000708CAC0,2011,St.George,A,M,7.05,37.125,0.18989899,NA,NA,NA,NA,NA,NA,NA
8343,000708CAC0,2012,NA,NA,NA,NA,NA,NA,SG,14/05/2012,23:54:05,135,May,NA,1
8344,000708CB4C,2011,Firecamp,J,M,7.49,37.71333333,0.1986035,NA,NA,NA,NA,NA,NA,NA
8345,000708CBBB,2011,Iguana,J,F,8.31,38.18,0.217653222,NA,NA,NA,NA,NA,NA,NA
8346,000708CC49,2011,Iguana,J,F,8.88,40.83,0.217487142,NA,NA,NA,NA,NA,NA,NA
8347,000708CC57,2011,Microwave,J,F,10.7,38.215,0.279994766,NA,NA,NA,NA,NA,NA,NA
8348,000708CCDA,2011,St.George,J,F,7.7,38.44,0.200312175,NA,NA,NA,NA,NA,NA,NA
8349,000708CCDA,2012,NA,NA,NA,NA,NA,NA,SG,29/04/2012,20:33:57,120,Apr,NA,1
8350,000708CDCD,2011,Abyss,A,M,9.83,38.43,0.255789748,NA,NA,NA,NA,NA,NA,NA
8351,000708CEF4,2011,St.George,A,M,8.61,38.37,0.224394058,NA,NA,NA,NA,NA,NA,NA
8352,000708CEF4,2012,NA,NA,NA,NA,NA,NA,SG,13/05/2012,22:14:46,134,May,NA,1
8353,000708CF00,2011,Iguana,J,F,7.82,36.605,0.213632017,NA,NA,NA,NA,NA,NA,NA
8354,000708CFFF,2011,Microwave,J,M,9.08,41.305,0.219828108,NA,NA,NA,NA,NA,NA,NA
8355,000708D006,2011,Dale's,J,M,8.02,37.32,0.214898178,NA,NA,NA,NA,NA,NA,NA
8356,000708D006,2013,Dale's,A,M,8.1,37.33333333,0.216964286,DA,28/05/2013,23:38:24,148,May,multiple,3
8357,000708D006,2014,NA,NA,NA,NA,NA,NA,DA,15/05/2014,23:37:28,135,May,multiple,2
8358,000708D006,2014,NA,NA,NA,NA,NA,NA,DA,20/05/2014,0:12:06,140,May,multiple,1
8359,000708D00E,2011,Iguana,J,F,8.76,41.02,0.213554364,NA,NA,NA,NA,NA,NA,NA
8360,000708D01C,2011,Iguana,J,F,8.63,38.56,0.223807054,NA,NA,NA,NA,NA,NA,NA
8361,000708D199,2011,St.George,J,F,8.61,39.08,0.220317298,NA,NA,NA,NA,NA,NA,NA
8362,000708D212,2011,Iguana,J,F,8.28,38.74,0.213732576,NA,NA,NA,NA,NA,NA,NA
8363,000708D2AB,2011,St.George,A,F,8.06,38.105,0.211520798,NA,NA,NA,NA,NA,NA,NA
8364,000708D3A1,2011,Microwave,J,F,8.91,38.19333333,0.233286787,NA,NA,NA,NA,NA,NA,NA
8365,000708D3A9,2011,Microwave,J,M,8.69,37.08666667,0.234316017,NA,NA,NA,NA,NA,NA,NA
8366,000708D3C8,2012,St.George,A,F,9.19,37.84,0.242864693,NA,NA,NA,NA,NA,NA,NA
8367,000708D3D3,2011,Heidi.Cook's.House,A,M,8.48,38.82,0.218444101,NA,NA,NA,NA,NA,NA,NA
8368,000708D42D,2011,Heidi.Cook's.House,J,F,9.18,38.52,0.238317757,NA,NA,NA,NA,NA,NA,NA
8369,000708D430,2011,Richard.Lake,A,M,7.65,38.18,0.200366684,NA,NA,NA,NA,NA,NA,NA
8370,000708D4B4,2011,Iguana,A,F,10.3,36.76333333,0.28017046,NA,NA,NA,NA,NA,NA,NA
8371,000708D4C6,2011,Iguana,J,M,8.97,38.205,0.234786023,NA,NA,NA,NA,NA,NA,NA
8372,000708D546,2011,Iguana,J,F,9.46,38.915,0.243093923,NA,NA,NA,NA,NA,NA,NA
8373,000708D54D,2011,Dale's,J,F,9.17,37.76,0.242849576,NA,NA,NA,NA,NA,NA,NA
8374,000708D5C1,2011,Firecamp,J,M,8.99,38.33,0.234542134,NA,NA,NA,NA,NA,NA,NA
8375,000708D5D5,2011,St.George,J,F,8.53,39.175,0.217740906,NA,NA,NA,NA,NA,NA,NA
8376,000708D74F,2011,St.George,A,M,7.76,38.62,0.20093216,NA,NA,NA,NA,NA,NA,NA
8377,000708D74F,2012,NA,NA,NA,NA,NA,NA,SG,08/06/2012,2:06:07,160,Jun,multiple,1
8378,000708D74F,2015,NA,NA,NA,NA,NA,NA,SG,05/06/2015,2:46:19,156,Jun,multiple,2
8379,000708D769,2011,St.George,A,F,9.25,39.47333333,0.234335416,NA,NA,NA,NA,NA,NA,NA
8380,000708D769,2012,NA,NA,NA,NA,NA,NA,SG,09/05/2012,22:08:05,130,May,NA,1
8381,000708D769,2014,St.George,A,F,9.7,39.33333333,0.246610169,NA,NA,NA,NA,NA,NA,NA
8382,000708D7EB,2011,St.George,J,M,7.72,37.06,0.208310847,NA,NA,NA,NA,NA,NA,NA
8383,000708D7EB,2013,NA,NA,NA,NA,NA,NA,SG,24/05/2013,3:00:21,144,May,multiple,1
8384,000708D7EB,2014,NA,NA,NA,NA,NA,NA,SG,17/05/2014,22:32:55,137,May,multiple,4
8385,000708D7EB,2015,NA,NA,NA,NA,NA,NA,SG,25/05/2015,0:18:59,145,May,multiple,3
8386,000708D7EB,2015,NA,NA,NA,NA,NA,NA,SG,24/05/2015,4:59:16,144,May,multiple,2
8387,000708D7F1,2011,St.George,A,F,8.22,37.44666667,0.219512195,NA,NA,NA,NA,NA,NA,NA
8388,000708D809,2011,Iguana,J,M,8.22,38.54,0.213284899,NA,NA,NA,NA,NA,NA,NA
8389,000708D868,2011,Heidi.Cook's.House,J,F,7.18,39.215,0.183093204,NA,NA,NA,NA,NA,NA,NA
8390,000708D893,2011,Microwave,J,F,8.91,39.06,0.228110599,NA,NA,NA,NA,NA,NA,NA
8391,000708D982,2011,Iguana,A,M,9.27,37.52666667,0.247024338,NA,NA,NA,NA,NA,NA,NA
8392,000708DA8C,2011,Dale's,J,M,9.9,38.60666667,0.256432395,NA,NA,NA,NA,NA,NA,NA
8393,000708DBA6,2011,Abyss,A,M,8.9,37.99666667,0.234231073,NA,NA,NA,NA,NA,NA,NA
8394,000708DBD3,2011,Microwave,J,M,8.46,38.135,0.221843451,NA,NA,NA,NA,NA,NA,NA
8395,000708DCCA,2011,St.George,A,F,8.15,38.185,0.213434595,NA,NA,NA,NA,NA,NA,NA
8396,000708DD46,2011,Microwave,J,F,9.16,38.5,0.237922078,NA,NA,NA,NA,NA,NA,NA
8397,000708DD56,2011,Microwave,J,M,8.97,37.81666667,0.237197003,NA,NA,NA,NA,NA,NA,NA
8398,000708DD5A,2011,St.George,A,M,7.92,39.95,0.19824781,NA,NA,NA,NA,NA,NA,NA
8399,000708DEEE,2011,Iguana,J,M,8.36,38.55,0.216861219,NA,NA,NA,NA,NA,NA,NA
8400,000708DF0D,2011,St.George,J,F,8.31,37.93333333,0.219068541,NA,NA,NA,NA,NA,NA,NA
8401,000708DF97,2011,St.George,J,M,8.13,37.71666667,0.215554574,NA,NA,NA,NA,NA,NA,NA
8402,000708DF97,2012,NA,NA,NA,NA,NA,NA,SG,21/04/2012,4:36:08,112,Apr,NA,1
8403,000708E12B,2011,Abyss,A,M,8.05,38.48666667,0.209163347,NA,NA,NA,NA,NA,NA,NA
8404,000708E25C,2011,Microwave,J,M,9.28,37.15333333,0.249775704,NA,NA,NA,NA,NA,NA,NA
8405,000708E2BC,2011,Abyss,A,F,10.57,38.645,0.273515332,NA,NA,NA,NA,NA,NA,NA
8406,000708E2CC,2011,Microwave,J,M,8.12,39.185,0.207222151,NA,NA,NA,NA,NA,NA,NA
8407,000708E346,2011,Iguana,J,M,7.54,38.25,0.197124183,NA,NA,NA,NA,NA,NA,NA
8408,000708E357,2011,Microwave,J,M,7.74,37.465,0.20659282,NA,NA,NA,NA,NA,NA,NA
8409,000708E3EA,2011,Iguana,J,F,9.29,39.475,0.235338822,NA,NA,NA,NA,NA,NA,NA
8410,000708E3EC,2011,Microwave,J,M,8.25,39.00666667,0.211502307,NA,NA,NA,NA,NA,NA,NA
8411,000708E453,2011,Iguana,J,F,8.22,37.475,0.219346231,NA,NA,NA,NA,NA,NA,NA
8412,000708E4D6,2011,St.George,J,M,7.8,37.475,0.208138759,NA,NA,NA,NA,NA,NA,NA
8413,000708E55B,2011,Firecamp,J,M,8.53,40.01,0.213196701,NA,NA,NA,NA,NA,NA,NA
8414,000708E5E1,2011,Firecamp,J,F,8.22,39.46,0.208312215,NA,NA,NA,NA,NA,NA,NA
8415,000708E6DC,2011,St.George,J,F,7.3,36.29,0.201157344,NA,NA,NA,NA,NA,NA,NA
8416,000708E6DC,2012,NA,NA,NA,NA,NA,NA,SG,14/05/2012,21:51:25,135,May,NA,1
8417,000708E7F4,2011,St.George,J,M,7.44,38.58,0.192846034,NA,NA,NA,NA,NA,NA,NA
8418,000708E7F4,2012,NA,NA,NA,NA,NA,NA,SG,20/05/2012,22:38:40,141,May,NA,1
8419,000708E85F,2011,Iguana,A,M,8.64,36.71,0.235358213,NA,NA,NA,NA,NA,NA,NA
8420,000708E897,2011,Microwave,J,F,9.26,37.85,0.244649934,NA,NA,NA,NA,NA,NA,NA
8421,000708E8EC,2011,Microwave,J,M,8.23,40.27,0.204370499,NA,NA,NA,NA,NA,NA,NA
8422,000708E900,2011,St.George,J,M,7.66,38.3,0.2,NA,NA,NA,NA,NA,NA,NA
8423,000708E903,2011,Abyss,J,F,9.42,38.675,0.243568197,NA,NA,NA,NA,NA,NA,NA
8424,000708E904,2011,Microwave,J,M,8.12,38.38666667,0.211531782,NA,NA,NA,NA,NA,NA,NA
8425,000708E9D2,2011,Microwave,J,M,10.38,35.73,0.290512175,NA,NA,NA,NA,NA,NA,NA
8426,000708E9EE,2011,Iguana,J,M,8.15,39.235,0.207722697,NA,NA,NA,NA,NA,NA,NA
8427,000708EA56,2011,Microwave,J,F,8.92,38.45,0.231989597,NA,NA,NA,NA,NA,NA,NA
8428,000708EB5B,2011,St.George,A,F,10.2,38.90333333,0.26218833,NA,NA,NA,NA,NA,NA,NA
8429,000708EC38,2011,Iguana,J,F,8.49,37.85666667,0.224266972,NA,NA,NA,NA,NA,NA,NA
8430,000708EC46,2011,Microwave,J,F,8.39,37.645,0.222871563,NA,NA,NA,NA,NA,NA,NA
8431,000708EC4C,2011,Iguana,J,M,8.34,38.01,0.219415943,NA,NA,NA,NA,NA,NA,NA
8432,000708ECB9,2011,Microwave,J,M,8.24,38.08333333,0.216367615,NA,NA,NA,NA,NA,NA,NA
8433,000708ED31,2011,Microwave,J,F,8.92,40.99333333,0.217596357,NA,NA,NA,NA,NA,NA,NA
8434,000708EEE6,2011,St.George,J,F,8.28,38.37333333,0.215774844,NA,NA,NA,NA,NA,NA,NA
8435,000708EFCA,2011,Microwave,J,M,9.64,39.24333333,0.245646819,NA,NA,NA,NA,NA,NA,NA
8436,000708F090,2011,Dale's,J,M,8.94,38.86,0.230056613,NA,NA,NA,NA,NA,NA,NA
8437,000708F165,2011,Firecamp,J,M,9.76,38.59,0.252915263,NA,NA,NA,NA,NA,NA,NA
8438,000708F169,2011,Iguana,J,M,8.32,36.79,0.22614841,NA,NA,NA,NA,NA,NA,NA
8439,000708F1B7,2011,Iguana,A,M,8.2,39.08333333,0.209808102,NA,NA,NA,NA,NA,NA,NA
8440,000708F1C5,2011,Dale's,J,F,8.9,39.11666667,0.227524499,NA,NA,NA,NA,NA,NA,NA
8441,000708F264,2011,Microwave,J,M,8.63,37.50333333,0.230112879,NA,NA,NA,NA,NA,NA,NA
8442,000708F330,2011,Iguana,J,M,7.36,37.95,0.193939394,NA,NA,NA,NA,NA,NA,NA
8443,000708F3DC,2011,Iguana,J,M,9.55,38.105,0.250623278,NA,NA,NA,NA,NA,NA,NA
8444,000708F482,2011,Abyss,A,F,9.83,39.28,0.250254582,NA,NA,NA,NA,NA,NA,NA
8445,000708F4C0,2011,St.George,J,F,8.48,37.795,0.224368303,NA,NA,NA,NA,NA,NA,NA
8446,000708F4CA,2011,Dale's,J,M,10.82,39.68333333,0.272658547,NA,NA,NA,NA,NA,NA,NA
8447,00070B1701,2011,St.George,A,M,8.35,36.37,0.229584823,NA,NA,NA,NA,NA,NA,NA
8448,00070B1701,2012,NA,NA,NA,NA,NA,NA,SG,01/06/2012,0:07:27,153,Jun,multiple,2
8449,00070B1701,2012,NA,NA,NA,NA,NA,NA,SG,13/04/2012,3:33:32,104,Apr,multiple,1
8450,00070B1701,2013,St.George,A,M,12.3,36.06666667,0.34103512,SG,25/05/2013,0:31:13,145,May,multiple,3
8451,00070B1701,2013,St.George,A,M,11.7,36,0.325,SG,25/05/2013,0:31:13,145,May,multiple,3
8452,00070B17C4,2011,St.George,A,M,6.84,38.32333333,0.178481343,NA,NA,NA,NA,NA,NA,NA
8453,00070B189E,2011,Microwave,J,F,9.53,39.53,0.241082722,NA,NA,NA,NA,NA,NA,NA
8454,00070B1B47,2011,Firecamp,J,M,8,38.06,0.21019443,NA,NA,NA,NA,NA,NA,NA
8455,00070B1C10,2011,Iguana,J,M,8.36,38.425,0.217566688,NA,NA,NA,NA,NA,NA,NA
8456,00070B1E8D,2011,Microwave,J,M,8.97,38.51333333,0.232906353,NA,NA,NA,NA,NA,NA,NA
8457,00070B21F9,2011,St.George,J,F,8.64,39.36,0.219512195,NA,NA,NA,NA,NA,NA,NA
8458,00070B22F3,2011,St.George,J,M,7.63,38.92,0.196043165,NA,NA,NA,NA,NA,NA,NA
8459,00070B23F1,2011,Firecamp,J,F,9.11,38.74,0.23515746,NA,NA,NA,NA,NA,NA,NA
8460,00070B25F7,2011,St.George,J,M,7.76,38.385,0.202162303,NA,NA,NA,NA,NA,NA,NA
8461,00070B25F7,2012,NA,NA,NA,NA,NA,NA,SG,15/05/2012,23:35:38,136,May,multiple,2
8462,00070B25F7,2012,NA,NA,NA,NA,NA,NA,SG,04/04/2012,0:33:45,95,Apr,multiple,1
8463,00070B280E,2011,Microwave,J,M,10.67,39.56,0.269716886,NA,NA,NA,NA,NA,NA,NA
8464,00070B2888,2011,St.George,A,F,8.62,39.66666667,0.217310924,NA,NA,NA,NA,NA,NA,NA
8465,00070B2E60,2011,Microwave,J,M,9.25,39.34666667,0.2350898,NA,NA,NA,NA,NA,NA,NA
8466,00070B2FF4,2011,Dale's,J,M,8.42,38.03666667,0.221365349,NA,NA,NA,NA,NA,NA,NA
8467,00070B3102,2011,Heidi.Cook's.House,J,F,7.98,37.57,0.212403513,NA,NA,NA,NA,NA,NA,NA
8468,00070B3211,2011,St.George,J,F,8.62,38.3,0.225065274,NA,NA,NA,NA,NA,NA,NA
8469,00070B331F,2011,Microwave,J,F,11.01,40.02333333,0.275089531,NA,NA,NA,NA,NA,NA,NA
8470,00070B3324,2011,Microwave,J,M,9.2,38.09,0.241533211,NA,NA,NA,NA,NA,NA,NA
8471,00070B3433,2011,St.George,J,F,8.76,39.36666667,0.222523285,NA,NA,NA,NA,NA,NA,NA
8472,00070B36DC,2011,Iguana,J,F,7.09,39.05,0.1815621,NA,NA,NA,NA,NA,NA,NA
8473,00070B36DE,2011,St.George,A,F,8.08,38.52666667,0.209724866,NA,NA,NA,NA,NA,NA,NA
8474,00070B3912,2011,St.George,A,M,7.73,38,0.203421053,NA,NA,NA,NA,NA,NA,NA
8475,00070B399C,2011,Heidi.Cook's.House,J,M,8.51,39.8,0.213819095,NA,NA,NA,NA,NA,NA,NA
8476,00070B3BCE,2011,Iguana,J,M,8.69,38.995,0.222849083,NA,NA,NA,NA,NA,NA,NA
8477,00070B3C5B,2011,Iguana,J,F,7.33,39.245,0.186775385,NA,NA,NA,NA,NA,NA,NA
8478,00070B422F,2011,Iguana,A,M,9.05,37.79333333,0.239460222,NA,NA,NA,NA,NA,NA,NA
8479,00070B4433,2011,St.George,J,M,7.42,38.895,0.190770022,NA,NA,NA,NA,NA,NA,NA
8480,00070B4433,2012,NA,NA,NA,NA,NA,NA,SG,05/06/2012,1:58:34,157,Jun,NA,1
8481,00070B4727,2011,St.George,J,M,8.33,37.575,0.221689953,NA,NA,NA,NA,NA,NA,NA
8482,00070B4727,2014,NA,NA,NA,NA,NA,NA,SG,18/05/2014,3:08:57,138,May,NA,1
8483,00070B472E,2011,Heidi.Cook's.House,A,F,9.3,38.84333333,0.239423324,NA,NA,NA,NA,NA,NA,NA
8484,00070B47A2,2011,Iguana,J,M,7.83,38.4,0.20390625,NA,NA,NA,NA,NA,NA,NA
8485,00070B4A6C,2011,St.George,A,M,8.31,38.465,0.216040556,NA,NA,NA,NA,NA,NA,NA
8486,00070B4AD8,2011,Iguana,A,M,9.3,37.63666667,0.24709946,NA,NA,NA,NA,NA,NA,NA
8487,00070B4B49,2011,St.George,A,M,8.21,37.64,0.218119022,NA,NA,NA,NA,NA,NA,NA
8488,00070B4CF9,2011,Microwave,J,F,9.03,37.56333333,0.240394001,NA,NA,NA,NA,NA,NA,NA
8489,00070B4DF5,2011,Microwave,J,M,8.43,38.14,0.221027792,NA,NA,NA,NA,NA,NA,NA
8490,00070B4E25,2011,Firecamp,J,F,9.83,39.71333333,0.247523921,NA,NA,NA,NA,NA,NA,NA
8491,00070B4EE9,2011,Microwave,J,M,9.24,37.91,0.243735162,NA,NA,NA,NA,NA,NA,NA
8492,00070B5190,2011,St.George,A,M,8.22,37.54333333,0.218946995,NA,NA,NA,NA,NA,NA,NA
8493,00070B5190,2014,NA,NA,NA,NA,NA,NA,SG,18/05/2014,0:12:24,138,May,NA,1
8494,00070B51D2,2011,Richard.Lake,A,M,9.03,38.305,0.23573946,NA,NA,NA,NA,NA,NA,NA
8495,00070B51D2,2012,NA,NA,NA,NA,NA,NA,RL,09/06/2012,3:19:40,161,Jun,multiple,2
8496,00070B51D2,2012,NA,NA,NA,NA,NA,NA,RL,07/06/2012,3:30:24,159,Jun,multiple,1
8497,00070B51DA,2011,St.George,A,F,8.36,40.6,0.20591133,NA,NA,NA,NA,NA,NA,NA
8498,00070B51DC,2011,Firecamp,J,F,8.06,38.385,0.209977856,NA,NA,NA,NA,NA,NA,NA
8499,00070B539F,2011,Firecamp,J,M,9.05,38.67333333,0.234011377,NA,NA,NA,NA,NA,NA,NA
8500,00070B53DC,2011,St.George,A,F,9.16,37.39,0.24498529,NA,NA,NA,NA,NA,NA,NA
8501,00070B53DC,2012,NA,NA,NA,NA,NA,NA,SG,12/05/2012,4:14:00,133,May,NA,1
8502,00070B5403,2011,St.George,A,M,7.44,38.14,0.195070792,NA,NA,NA,NA,NA,NA,NA
8503,00070B54F4,2011,St.George,J,M,7.62,37.05333333,0.205649514,NA,NA,NA,NA,NA,NA,NA
8504,00070B5589,2011,Iguana,J,M,7.6,37.4,0.203208556,NA,NA,NA,NA,NA,NA,NA
8505,00070B5669,2011,Richard.Lake,J,F,8.56,37.48,0.228388474,NA,NA,NA,NA,NA,NA,NA
8506,00070B57E3,2011,Abyss,A,F,11.43,37.71333333,0.303075835,NA,NA,NA,NA,NA,NA,NA
8507,00070B5848,2011,Firecamp,J,F,9.98,38.555,0.258850992,NA,NA,NA,NA,NA,NA,NA
8508,00070B5918,2011,Microwave,J,M,10.16,40.09666667,0.253387647,NA,NA,NA,NA,NA,NA,NA
8509,00070B5980,2011,St.George,A,M,7.49,37.595,0.199228621,NA,NA,NA,NA,NA,NA,NA
8510,00070B5C06,2011,Firecamp,J,F,10.36,39.85,0.259974906,NA,NA,NA,NA,NA,NA,NA
8511,00070B5DB4,2011,Microwave,J,M,8.35,36.73,0.227334604,NA,NA,NA,NA,NA,NA,NA
8512,00070B5F12,2011,Firecamp,J,M,9.37,38.07,0.246125558,NA,NA,NA,NA,NA,NA,NA
8513,00070B6091,2011,Abyss,A,M,9.1,38.235,0.238001831,NA,NA,NA,NA,NA,NA,NA
8514,00070B6318,2011,Altamont,A,F,9.15,38.26,0.239153163,NA,NA,NA,NA,NA,NA,NA
8515,00070B6422,2011,Iguana,J,F,9.17,40.31,0.227486976,NA,NA,NA,NA,NA,NA,NA
8516,00070B64A8,2011,Iguana,J,M,9.12,37.8,0.241269841,NA,NA,NA,NA,NA,NA,NA
8517,00070B663F,2013,Abyss,A,F,7.8,38.87333333,0.200651689,NA,NA,NA,NA,NA,NA,NA
8518,00070B6642,2011,Microwave,J,F,9.03,39.25,0.230063694,NA,NA,NA,NA,NA,NA,NA
8519,00070B67D8,2011,Richard.Lake,A,F,10.1,39.835,0.253545877,NA,NA,NA,NA,NA,NA,NA
8520,00070B68ED,2011,Abyss,J,F,NA,39.195,NA,NA,NA,NA,NA,NA,NA,NA
8521,00070B696B,2011,St.George,J,F,6.59,39.315,0.167620501,NA,NA,NA,NA,NA,NA,NA
8522,00070B69F3,2011,Richard.Lake,J,M,7.68,37.075,0.207147674,NA,NA,NA,NA,NA,NA,NA
8523,00070B6C0E,2011,Firecamp,J,M,8.08,35.85,0.225383543,NA,NA,NA,NA,NA,NA,NA
8524,00070B6D9E,2011,Abyss,A,M,8.27,39.43,0.209738778,NA,NA,NA,NA,NA,NA,NA
8525,00070B6F38,2011,Altamont,J,M,7.66,38.60666667,0.198411328,NA,NA,NA,NA,NA,NA,NA
8526,00070B70CC,2011,Firecamp,J,M,8.94,39.5,0.226329114,NA,NA,NA,NA,NA,NA,NA
8527,00070B7159,2011,Iguana,A,F,10.35,39.49,0.262091669,NA,NA,NA,NA,NA,NA,NA
8528,00070B7268,2011,Altamont,A,F,9.71,39.13666667,0.248104931,NA,NA,NA,NA,NA,NA,NA
8529,00070B72FD,2011,Iguana,J,M,7.98,38.21,0.208845852,NA,NA,NA,NA,NA,NA,NA
8530,00070B740C,2011,Richard.Lake,A,M,9.14,36.3,0.251790634,NA,NA,NA,NA,NA,NA,NA
8531,00070B763B,2011,Abyss,J,M,10.03,39.175,0.256030632,NA,NA,NA,NA,NA,NA,NA
8532,00070B76C8,2011,Richard.Lake,J,M,7.33,40.32,0.181795635,NA,NA,NA,NA,NA,NA,NA
8533,00070B7757,2011,Firecamp,J,M,9.99,37.515,0.266293483,NA,NA,NA,NA,NA,NA,NA
8534,00070B77B6,2011,Firecamp,J,M,9.31,36.52333333,0.25490554,NA,NA,NA,NA,NA,NA,NA
8535,00070B77E2,2011,Firecamp,J,F,10.86,38.37,0.28303362,NA,NA,NA,NA,NA,NA,NA
8536,00070B7A97,2011,Microwave,J,F,9.65,38.83333333,0.248497854,NA,NA,NA,NA,NA,NA,NA
8537,00070B7BA7,2011,Altamont,J,M,7.01,36.12,0.194075305,NA,NA,NA,NA,NA,NA,NA
