pitID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,sumobs,group,Fa,Fj,Ma,Mj,mass,FAavg,BCI,AB,DA,FC,IG,LP,MA,MW,OK,PC,RL,SG,SQ
7204533,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.6,35.53333333,0.185741088,0,0,0,0,0,0,0,0,1,0,0,0
7204538,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.7,40.10333333,0.19200399,0,0,0,0,0,0,0,0,1,0,0,0
7204688,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.4,37.93333333,0.221441125,0,0,0,0,0,0,0,0,0,0,0,1
7204936,0,0,0,0,1,0,0,0,0,0,1,MA,0,0,1,0,10.23,36.92666667,0.277035566,0,0,0,0,0,0,0,0,1,0,0,0
7204944,0,0,0,0,1,0,0,0,0,0,1,FJ,0,1,0,0,7.48,38.06666667,0.196497373,0,0,0,0,0,0,0,0,1,0,0,0
7205482,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,10.2,38.3,0.266318538,0,0,0,0,0,0,0,0,1,0,0,0
7205542,0,0,0,0,1,0,0,0,0,0,1,MA,0,0,1,0,9.12,38.61666667,0.236167458,0,0,0,0,0,0,0,0,1,0,0,0
7205686,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,10.57,37.52666667,0.281666371,0,0,0,0,0,0,0,0,1,0,0,0
7205774,0,0,0,0,1,0,0,0,0,0,1,MA,0,0,1,0,7.3,37.32666667,0.195570638,0,0,0,0,0,0,0,0,1,0,0,0
7206057,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.5,38.63333333,0.194132873,0,0,0,0,0,0,0,0,1,0,0,0
7206058,0,0,0,0,1,0,0,0,0,0,1,FJ,0,1,0,0,7.91,37.78666667,0.209333098,0,0,0,0,0,0,0,0,1,0,0,0
7206407,0,0,0,0,1,1,0,0,0,0,2,MA,0,0,1,0,11.77,36.92,0.31891215,0,0,0,0,0,0,0,0,1,0,0,0
7206574,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.6,38.09666667,0.173243503,0,0,0,0,0,0,0,0,1,0,0,0
7206633,0,0,0,0,1,0,0,0,0,0,1,MJ,0,0,0,1,10.01,37.55666667,0.266530576,0,0,0,0,0,0,0,0,1,0,0,0
7206635,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.1,38.99333333,0.182082407,0,0,0,0,0,0,0,0,1,0,0,0
7207109,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.8,39.22,0.249872514,1,0,0,0,0,0,0,0,0,0,0,0
7207632,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,12.08,39.17,0.308399285,0,0,0,0,0,0,0,0,1,0,0,0
7207857,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,9.2,35.76111111,0.256635814,0,0,0,0,0,0,0,0,1,0,0,0
7207864,0,0,0,0,1,0,0,0,0,0,1,MA,0,0,1,0,11.54,38.19,0.302173344,0,0,0,0,0,0,0,0,1,0,0,0
7207866,0,0,0,0,1,1,0,1,0,0,3,MA,0,0,1,0,11.73,37.97333333,0.308900983,0,0,0,0,0,0,0,0,1,0,0,0
7207868,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,NA,36.66666667,NA,0,0,0,0,0,0,0,0,1,0,0,0
7208028,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.8,38.25666667,0.177746798,0,0,0,0,0,0,0,0,1,0,0,0
7208035,0,0,0,0,1,0,0,0,0,0,1,MA,0,0,1,0,9.3,35.85333333,0.259390108,0,0,0,0,0,0,0,0,1,0,0,0
7208036,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.4,38.03333333,0.247151621,0,0,0,0,0,0,0,0,0,0,0,1
7208453,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10.2,35.6,0.286516854,1,0,0,0,0,0,0,0,0,0,0,0
7209181,0,0,0,0,1,1,0,0,0,0,2,MA,0,0,1,0,10.02,38.97666667,0.257076884,0,0,0,0,0,0,0,0,1,0,0,0
7209558,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.2,36.03333333,0.199814986,0,0,0,0,0,0,0,0,1,0,0,0
7209769,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,10.9,36.63333333,0.297543221,0,0,0,0,0,0,0,0,1,0,0,0
7209946,0,0,0,0,1,1,0,0,0,0,2,MA,0,0,1,0,11.76,38.52333333,0.305269534,0,0,0,0,0,0,0,0,1,0,0,0
7209953,0,0,0,0,1,1,0,1,0,0,3,MA,0,0,1,0,10.94,38.01666667,0.287768523,0,0,0,0,0,0,0,0,1,0,0,0
7210000,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,7.65,39.44333333,0.193949125,0,0,0,0,0,0,0,0,1,0,0,0
7244229,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,8.1,36.65,0.22100955,0,0,1,0,0,0,0,0,0,0,0,0
7250087,0,0,0,0,0,1,1,0,0,0,2,MJ,0,0,0,1,11.4,38.25666667,0.297987279,0,1,0,0,0,0,0,0,0,0,0,0
7250875,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,10.72,37.87666667,0.283023849,0,0,0,0,0,0,0,0,1,0,0,0
7258921,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.65,37.57166667,0.230181019,0,1,0,0,0,0,0,0,0,0,0,0
7258968,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.9,38.27333333,0.258665738,0,0,1,0,0,0,0,0,0,0,0,0
7259083,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.5,37.66666667,0.252212389,1,0,0,0,0,0,0,0,0,0,0,0
7259289,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7,35.75,0.195804196,0,0,0,0,0,0,0,0,1,0,0,0
7259822,0,0,0,0,1,0,0,0,0,0,1,MA,0,0,1,0,10.66,39.50666667,0.269827877,0,0,0,0,0,0,0,0,1,0,0,0
7274768,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8,36,0.222222222,0,0,0,0,0,0,0,0,0,0,1,0
7283659,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,9.1,37.00833334,0.244835481,0,0,0,0,0,0,0,0,0,0,1,0
7283887,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.3,37.13333333,0.223518851,0,0,0,0,0,0,0,0,0,0,1,0
7283983,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,5.5,38.3,0.143603133,0,0,0,0,0,0,0,0,0,0,1,0
7284062,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,7.5,38.63666667,0.194116125,0,0,0,0,0,0,0,0,1,0,0,0
7284177,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.5,38.03333333,0.223488168,0,0,0,0,0,0,0,0,0,0,1,0
7284178,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.5,39,0.217948718,0,0,0,0,0,0,0,0,0,0,0,1
7284288,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.6,36,0.211111111,0,0,0,0,0,0,0,0,0,0,1,0
7284569,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.9,36.96666667,0.186654644,0,0,0,0,0,0,0,0,0,0,1,0
7284697,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.1,37.35,0.243641232,0,0,1,0,0,0,0,0,0,0,0,0
7284907,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.2,36.5,0.224657534,0,0,0,0,0,0,0,0,0,0,1,0
7285190,0,0,0,0,0,1,0,1,1,0,3,FA,1,0,0,0,7.4,38.33333333,0.193043478,0,0,0,0,0,0,0,0,0,0,1,0
7285226,0,0,0,0,0,1,1,1,1,1,5,MA,0,0,1,0,8.2,37.96666667,0.215978929,0,0,0,0,0,0,0,0,0,0,1,0
7285379,0,0,0,0,0,1,1,0,0,1,3,FA,1,0,0,0,7.8,37.93333333,0.205623902,0,0,0,0,0,0,0,0,0,0,1,0
7285462,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,7.8,38.80333333,0.201013659,0,0,0,0,0,0,0,0,0,0,1,0
7285703,0,0,0,0,0,1,1,1,0,1,4,MA,0,0,1,0,7.5,37.23333333,0.201432408,0,0,0,0,0,0,0,0,0,0,1,0
7285862,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.1,39.26666667,0.206281834,0,0,0,0,0,0,0,0,0,0,1,0
7285925,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,7.1,37.69666667,0.188345565,0,0,0,0,0,0,0,0,1,0,0,0
7286344,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,6.2,36.85666667,0.168219228,0,0,0,0,0,0,0,0,1,0,0,0
7286348,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.9,35.38333333,0.195007065,0,0,0,0,0,0,0,0,0,0,1,0
7286408,0,0,0,0,0,1,0,0,1,0,2,FA,1,0,0,0,8.2,35.7,0.229691877,0,0,0,0,0,0,0,0,0,0,1,0
7286662,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.6,37.33333333,0.257142857,0,0,0,0,0,0,0,0,1,0,0,0
7286928,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.3,36.51666667,0.199908717,0,0,0,0,0,0,0,0,0,0,1,0
7287427,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.4,37.63333333,0.223206377,0,0,0,0,0,0,0,0,0,0,1,0
7287429,0,0,0,0,0,1,1,1,1,0,4,MA,0,0,1,0,7.1,36,0.197222222,0,0,0,0,0,0,0,0,0,0,1,0
7287647,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10.1,38.23333333,0.264167393,0,0,0,0,0,0,0,0,0,0,1,0
7287712,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.5,37.03333333,0.256525653,0,0,0,0,0,0,0,0,0,0,1,0
7287882,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,7.2,39.06666667,0.184300341,0,0,0,0,0,0,0,0,0,0,1,0
7287936,0,0,0,0,0,1,0,0,0,1,2,FA,1,0,0,0,7.9,38.23333333,0.206625981,0,0,0,0,0,0,0,0,0,0,1,0
7287946,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.6,35.96666667,0.239110287,1,0,0,0,0,0,0,0,0,0,0,0
7288084,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,7.1,35.77,0.198490355,0,0,0,0,0,0,0,0,1,0,0,0
7288141,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,8.3,39.3,0.211195929,0,0,0,0,0,0,0,0,0,0,1,0
7288201,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8,38,0.210526316,0,0,0,0,0,0,0,0,0,0,1,0
7288650,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.4,40.4,0.207920792,0,0,0,0,0,0,0,0,0,0,1,0
7288911,0,0,0,0,0,1,1,1,0,0,3,FA,1,0,0,0,7.7,35.26666667,0.218336484,0,0,0,0,0,0,0,0,0,0,1,0
7288921,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.9,37.46666667,0.237544484,0,0,0,0,0,0,0,0,0,0,1,0
7289140,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,9.6,37.5,0.256,0,0,0,0,0,0,0,0,0,0,0,1
7289290,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.6,38.2,0.22513089,0,0,0,0,0,0,0,0,0,0,1,0
7289654,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.4,36.1,0.260387812,0,0,0,0,0,0,0,0,0,0,1,0
7290217,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.3,38.45333333,0.189840499,0,0,0,0,0,0,0,0,1,0,0,0
7290411,0,0,0,0,0,1,1,1,1,0,4,FA,1,0,0,0,8.4,37.51666667,0.223900489,0,0,0,0,0,0,0,0,0,0,1,0
7290928,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,8,38.4,0.208333333,0,0,0,0,0,0,0,0,0,0,1,0
7291327,0,0,0,0,0,1,0,1,1,0,3,FA,1,0,0,0,9.5,38.53,0.246561121,0,0,0,0,0,0,0,0,0,0,1,0
7291584,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,8.8,36.13666667,0.24351997,0,0,0,0,0,0,0,0,0,0,1,0
7500653,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.9,38.60333333,0.230550039,0,0,0,0,0,0,0,0,0,0,1,0
7500812,0,0,0,0,1,0,0,0,0,0,1,FJ,0,1,0,0,7.58,38.31666667,0.197825141,0,0,0,0,0,0,0,0,0,0,1,0
7500894,0,0,0,0,1,0,0,0,0,0,1,MJ,0,0,0,1,8.1,37.56333333,0.215635815,0,0,0,0,0,0,0,0,0,0,1,0
7501066,0,0,0,0,1,0,0,0,0,0,1,MA,0,0,1,0,8.54,37.57333333,0.227288857,0,0,0,0,0,0,0,0,0,0,1,0
7501360,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.2,38.8,0.211340206,0,0,0,0,0,0,0,0,0,0,1,0
7501462,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,9.4,36.13333333,0.260147601,0,0,0,0,0,0,0,0,0,0,1,0
7581087,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,8.7,39.86666667,0.218227425,0,0,0,0,0,0,0,0,0,0,1,0
7581116,0,0,0,0,0,0,0,0,1,1,2,FA,1,0,0,0,9,38.76666667,0.232158212,0,0,0,0,0,0,0,0,0,0,1,0
7581507,0,0,0,0,0,0,0,0,0,1,1,FA,1,0,0,0,10.2,38.3,0.266318538,0,0,0,0,0,0,0,0,0,1,0,0
7581733,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,9,36.66666667,0.245454545,0,0,0,0,0,0,0,0,0,0,1,0
7582692,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,9.5,39.56666667,0.240101095,1,0,0,0,0,0,0,0,0,0,0,0
7582944,0,0,0,0,0,0,0,0,0,1,1,MA,0,0,1,0,8.5,37.4,0.227272727,0,0,0,0,0,0,0,0,0,0,1,0
7583454,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,NA,38.6,NA,0,0,0,0,0,0,0,0,0,0,0,1
7583753,0,0,0,0,0,0,0,0,1,0,1,FJ,0,1,0,0,8.08,37.9,0.213192612,0,0,0,0,0,0,0,0,1,0,0,0
7583839,0,0,0,0,0,0,0,0,1,0,1,MA,0,0,1,0,9.7,38.26666667,0.253484321,1,0,0,0,0,0,0,0,0,0,0,0
7583869,0,0,0,0,0,0,0,0,0,1,1,FJ,0,1,0,0,4.6,36.36666667,0.126489459,0,0,0,0,0,0,0,0,0,0,1,0
7584092,0,0,0,0,0,0,0,0,0,1,1,FA,1,0,0,0,12,37.86666667,0.316901408,1,0,0,0,0,0,0,0,0,0,0,0
7584094,0,0,0,0,0,0,0,0,1,0,1,MA,0,0,1,0,NA,39.13333333,NA,0,0,0,0,0,0,0,0,0,0,0,1
7584159,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,NA,38.43333333,NA,0,0,0,0,0,0,0,0,0,0,0,1
7584230,0,0,0,0,0,0,0,0,0,1,1,MA,0,0,1,0,10.2,40,0.255,1,0,0,0,0,0,0,0,0,0,0,0
7584285,0,0,0,0,0,0,0,0,1,0,1,MJ,0,0,0,1,8.14,37.7,0.215915119,0,0,0,0,0,0,0,0,1,0,0,0
7584487,0,0,0,0,0,0,0,0,1,0,1,MA,0,0,1,0,8.94,37.7,0.237135279,0,0,0,0,0,0,0,0,1,0,0,0
7584548,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,NA,37.3,NA,0,1,0,0,0,0,0,0,0,0,0,0
7585004,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,7.4,37.86666667,0.195422535,0,0,0,0,0,0,0,0,1,0,0,0
7585107,0,0,0,0,0,0,0,0,1,0,1,MA,0,0,1,0,7.4,37.6,0.196808511,0,0,0,0,0,0,0,0,0,0,1,0
7585456,0,0,0,0,0,0,0,0,0,1,1,MA,0,0,1,0,9,38.36666667,0.234578627,0,0,0,0,0,0,0,0,0,0,1,0
7585583,0,0,0,0,0,0,0,0,1,0,1,MJ,0,0,0,1,8.06,36.16666667,0.222857143,0,0,0,0,0,0,0,0,1,0,0,0
7585587,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,NA,39.3,NA,0,0,0,0,0,0,0,0,0,0,0,1
7586407,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,NA,38.4,NA,0,1,0,0,0,0,0,0,0,0,0,0
7586765,0,0,0,0,0,0,0,0,0,1,1,MA,0,0,1,0,8.5,39.1,0.217391304,0,0,0,0,0,0,0,0,0,0,1,0
7869081,0,0,0,0,0,0,0,0,0,1,1,FJ,0,1,0,0,8.8,38.5,0.228571429,0,0,0,0,0,0,0,0,0,0,1,0
7869135,0,0,0,0,0,0,0,0,0,1,1,FJ,0,1,0,0,8,38.4,0.208333333,0,0,0,0,0,0,0,0,0,0,1,0
7869275,0,0,0,0,0,0,0,0,0,1,1,FJ,0,1,0,0,8.1,37.26666667,0.217352415,0,0,0,0,0,0,0,0,0,0,1,0
7869300,0,0,0,0,0,0,0,0,0,1,1,MJ,0,0,0,1,7.5,38.16666667,0.19650655,0,0,0,0,0,0,0,0,0,0,1,0
7869446,0,0,0,0,0,0,0,0,0,1,1,FA,1,0,0,0,8.2,38.66666667,0.212068966,0,0,0,0,0,0,0,0,0,0,1,0
7869471,0,0,0,0,0,0,0,0,0,1,1,MJ,0,0,0,1,7.7,37.33333333,0.20625,0,0,0,0,0,0,0,0,0,0,1,0
7869531,0,0,0,0,0,0,0,0,0,1,1,FA,1,0,0,0,8.3,38.13333333,0.217657343,0,0,0,0,0,0,0,0,0,0,1,0
7869561,0,0,0,0,0,0,0,0,0,1,1,MJ,0,0,0,1,7.7,137.5,0.056,0,0,0,0,0,0,0,0,0,0,1,0
7869568,0,0,0,0,0,0,0,0,0,1,1,MJ,0,0,0,1,7,37,0.189189189,0,0,0,0,0,0,0,0,0,0,1,0
7869590,0,0,0,0,0,0,0,0,0,1,1,FJ,0,1,0,0,8.4,36.53333333,0.229927007,0,0,0,0,0,0,0,0,0,0,1,0
7869778,0,0,0,0,0,0,0,0,0,1,1,FA,1,0,0,0,10.3,39,0.264102564,0,0,0,0,0,0,0,0,0,0,1,0
7869782,0,0,0,0,0,0,0,0,0,1,1,FJ,0,1,0,0,9.1,38,0.239473684,0,0,0,0,0,0,0,0,0,0,1,0
7869813,0,0,0,0,0,0,0,0,0,1,1,MJ,0,0,0,1,7.8,36.9,0.211382114,0,0,0,0,0,0,0,0,0,0,1,0
7869860,0,0,0,0,0,0,0,0,0,1,1,FJ,0,1,0,0,9.9,38.53333333,0.256920415,0,0,0,0,0,0,0,0,0,0,1,0
70700000,0,0,0,1,0,0,0,0,0,0,1,FJ,0,1,0,0,9.4,38.97,0.241211188,0,0,0,0,0,0,0,0,0,0,1,0
72000000,0,0,0,0,1,0,0,0,0,0,1,MJ,0,0,0,1,10.67,38.73333334,0.275677568,0,0,0,0,0,0,0,0,1,0,0,0
72100000,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,6.58,38.56666667,0.170613656,0,0,0,0,0,0,0,0,1,0,0,0
709000000,0,0,0,1,0,0,0,0,0,0,1,MJ,0,0,0,1,8.16,38.905,0.209741678,0,0,0,1,0,0,0,0,0,0,0,0
721000000,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.6,37.36666667,0.23015165,0,0,0,0,0,0,0,0,0,0,0,1
726000000,0,0,0,0,1,1,0,0,0,0,2,MA,0,0,1,0,9.2,37.56333333,0.244919691,0,0,0,0,0,0,0,0,1,0,0,0
6968000000,0,0,0,0,1,0,0,0,0,0,1,MA,0,0,1,0,7.81,36.73333333,0.21261343,0,0,0,0,0,0,0,0,0,0,1,0
6970000000,0,0,0,1,1,0,0,0,0,0,2,FA,1,0,0,0,10.055,38.2475,0.263158176,0,0,0,0,0,0,0,0,0,1,1,0
7130000000,0,0,0,0,1,0,0,0,0,0,1,MA,0,0,1,0,9.1,39.49,0.230438086,1,0,0,0,0,0,0,0,0,0,0,0
7140000000,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,7.7,38.23333333,0.201394943,0,0,0,0,0,0,0,0,1,0,0,0
7200000000,0,0,0,0,1,1,0,0,0,0,2,MA,0,0,1,0,11.02,38.98333333,0.282684908,0,0,0,0,0,0,0,0,1,0,0,0
69700000000,0,1,0,0,0,0,0,0,0,0,1,MJ,0,0,0,1,9.8,38.12,0.257082896,0,0,0,0,0,0,1,0,0,0,0,0
6.97E+11,0,0,0,1,1,0,1,1,1,1,6,MA,0,0,1,0,13.97,39.96,0.3495996,0,0,0,0,0,0,0,0,0,0,1,0
7.14E+11,0,0,0,0,1,1,0,1,0,0,3,MA,0,0,1,0,8.535,37.155,0.229435933,0,0,0,0,0,0,1,0,1,0,0,0
7.29E+11,0,0,0,0,0,1,0,0,0,1,2,MJ,0,0,0,1,8.5,36,0.236111111,0,0,0,0,0,0,0,0,0,0,1,0
6.97E+12,1,0,0,0,1,1,1,1,0,0,5,MA,0,0,1,0,9.92,38.61416667,0.255950236,1,0,0,0,0,0,1,0,0,0,1,0
7.14E+13,0,0,0,0,1,0,0,0,0,0,1,MJ,0,0,0,1,6.67,36.45666667,0.182956935,0,0,0,0,0,0,0,0,1,0,0,0
7.21E+13,0,0,0,0,1,1,0,0,0,0,2,FJ,0,1,0,0,11.18,38.26,0.292211187,0,0,0,0,0,0,0,0,1,0,0,0
7.07E+17,0,0,0,1,1,0,0,0,0,0,2,FA,1,0,0,0,10.05,38.39,0.261786924,0,0,0,0,0,0,0,0,0,0,1,0
7.07E+18,0,0,0,1,0,0,0,0,0,0,1,FJ,0,1,0,0,8.86,38.83,0.228174092,0,0,0,0,0,0,1,0,0,0,0,0
7.25E+20,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.9,38.53,0.179081235,0,0,0,0,0,0,0,0,1,0,0,0
7.29E+23,0,0,0,0,0,1,0,0,1,0,2,MA,0,0,1,0,8,37.53333333,0.213143872,0,0,0,0,0,0,0,0,0,0,1,0
7.09E+25,0,0,0,1,0,0,0,0,0,0,1,FJ,0,1,0,0,9.07,39.38,0.230319959,0,0,0,1,0,0,0,0,0,0,0,0
6.97E+28,0,0,0,1,0,0,0,0,0,0,1,MA,0,0,1,0,10.18,37.575,0.270924817,0,0,0,0,0,0,0,0,0,1,0,0
6.97E+29,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.6,36.63333333,0.207461328,0,0,0,0,0,0,0,0,0,0,1,0
7.50E+38,0,0,0,0,1,0,0,0,0,0,1,MJ,0,0,0,1,7.5,37.35666667,0.200767378,0,0,0,0,0,0,0,0,0,0,1,0
6.40E+40,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,8.88,37.87666667,0.234445129,0,0,1,0,0,0,0,0,0,0,0,0
7.20E+41,0,0,0,0,1,0,0,0,0,0,1,MA,0,0,1,0,10.94,37.54666667,0.291370739,0,0,0,0,0,0,0,0,1,0,0,0
6.97E+48,0,0,0,1,0,0,0,0,0,0,1,MA,0,0,1,0,12.05,37.395,0.322235593,0,0,0,0,0,0,0,0,0,0,1,0
7.14E+50,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,7.6,36.33333333,0.209174312,0,0,0,0,1,0,0,0,0,0,0,0
6.97E+51,0,0,1,0,0,0,0,0,0,0,1,MA,0,0,1,0,7.64,38.85,0.196653797,0,0,0,0,0,0,1,0,0,0,0,0
6.97E+54,1,1,0,0,0,0,0,0,0,0,2,FA,1,0,0,0,11.8,38.13,0.309467611,0,0,0,0,0,0,0,0,0,0,1,0
7.09E+55,0,0,0,1,0,0,0,0,0,0,1,FJ,0,1,0,0,8.12,36.97,0.219637544,0,0,1,0,0,0,0,0,0,0,0,0
7.58E+56,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,8.9,38.03333333,0.234005259,0,0,0,0,0,0,0,0,0,0,1,0
6.97E+57,1,0,0,0,0,0,0,0,0,0,1,MA,0,0,1,0,10.1,38.37,0.263226479,1,0,0,0,0,0,0,0,0,0,0,0
7.14E+64,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.2,37.36666667,0.192685103,0,0,0,0,0,0,0,0,1,0,0,0
6.97E+70,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,7.3,39.96666667,0.18265221,0,0,0,0,0,0,0,0,0,0,1,0
7.14E+74,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,6.5,36.63333333,0.177434031,0,0,0,0,0,0,0,0,1,0,0,0
7.14E+82,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,8.94,36.77666667,0.243088915,0,0,0,0,0,0,0,0,0,0,1,0
7.20E+82,0,0,0,0,1,1,0,0,0,0,2,MA,0,0,1,0,9.32,37.03,0.251687821,0,0,0,0,0,0,0,0,1,0,0,0
6.97E+85,0,0,0,1,1,0,1,0,0,0,3,MA,0,0,1,0,10.85,37.53333333,0.289076377,0,0,0,0,0,0,0,0,0,1,0,0
7.14E+85,0,0,0,0,1,1,0,0,0,0,2,FA,1,0,0,0,8.6,39.35333334,0.218575881,1,0,0,0,0,0,0,0,0,0,0,0
7.14E+89,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,9.57,39.16,0.244382022,0,0,0,0,0,0,0,0,0,0,1,0
7.14E+94,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,9.8,38.73,0.253033824,1,0,0,0,0,0,0,0,0,0,0,0
7.09E+101,0,0,0,1,0,0,0,0,0,0,1,MA,0,0,1,0,9.14,36.61,0.249658563,1,0,0,0,0,0,0,0,0,0,0,0
7.26E+101,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.1,37.03666667,0.191701917,0,0,0,0,0,0,0,0,1,0,0,0
7.58E+101,0,0,0,0,0,0,0,0,1,0,1,MJ,0,0,0,1,7.9,37.36666667,0.211418376,1,0,0,0,0,0,0,0,0,0,0,0
7.08E+232,0,0,0,1,0,0,0,0,0,0,1,MA,0,0,1,0,7.56,36.74,0.205770278,0,0,0,0,0,0,0,0,0,0,1,0
7.08E+250,0,0,0,1,0,0,0,0,0,0,1,MJ,0,0,0,1,9.81,37.92,0.258702532,0,0,0,0,0,0,1,0,0,0,0,0
00___F52BB,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,NA,38.1,NA,0,0,0,0,0,0,0,0,0,0,1,0
000306C9A3,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,10.9,38.3,0.2845953,1,0,0,0,0,0,0,0,0,0,0,0
0006074EDC,0,0,0,0,0,0,0,0,1,0,1,FA,1,0,0,0,8.1,39.1,0.207161125,0,0,0,0,0,0,0,0,0,0,1,0
00060E79AE,0,0,0,0,0,0,0,1,0,0,1,MJ,0,0,0,1,7.9,37.14,NA,0,0,0,0,0,0,0,0,0,0,1,0
00064D12D9,0,0,0,0,0,0,1,0,0,0,1,MA,0,0,1,0,7.8,37.56666667,0.207630878,1,0,0,0,0,0,0,0,0,0,0,0
