"ch" "GR" "weight" "FA" "BCI" "sex" "ageclass"
"0001000" "FA" 8.5 38.36666667 0.221546481 "F" "A"
"1011011" "MA" 8.18 38.19 0.214192197 "M" "A"
"0011000" "MA" 11.6 37.2 0.311827957 "M" "A"
"0010000" "FA" 10.8 38.26666667 0.282229965 "F" "A"
"0011000" "MA" 10.4 36.96666667 0.281334536 "M" "A"
"0010000" "MA" 8.8 38.83333333 0.226609442 "M" "A"
"0010000" "FA" 12.6 37.96666667 0.331870061 "F" "A"
"0011000" "FA" 8.96666666666667 37.7044444466667 0.237818543333333 "F" "A"
"0010000" "FJ" 8.7 38 0.228947368 "F" "J"
"1000000" "MJ" 7.04 37.865 0.185923676 "M" "J"
"0001000" "FA" 8.7 37.56666667 0.231588287 "F" "A"
"0010000" "FA" 11 36.9 0.298102981 "F" "A"
"0010000" "FA" 8.7 36 0.241666667 "F" "A"
"0000010" "MA" 8.9 37.96666667 0.234416155 "M" "A"
"0010000" "FA" 10.8 39.5 0.273417722 "F" "A"
"0001111" "FA" 14.6 38 0.384210526 "F" "A"
"0001011" "FA" 8.6 39.8 0.216080402 "F" "A"
"0000001" "FA" 8 36.9 0.216802168 "F" "A"
"0000010" "MA" 8 39 0.205128205 "M" "A"
"0011000" "FA" 11 37.73333333 0.291519435 "F" "A"
"0000100" "FA" 10.8 39.03333333 0.276686592679478 "F" "A"
"0001000" "MJ" 9.7 38.16666667 0.254148472 "M" "J"
"0010000" "MA" 13.3 39.5 0.336708861 "M" "A"
"0001000" "FA" 9.8 37.13333333 0.263913824 "F" "A"
"0001000" "MA" 9.85 37.26666667 0.2643112705 "M" "A"
"0001000" "FJ" 9.4 38.2 0.246073298 "F" "J"
"0011001" "MA" 11.1 37.33333333 0.297321429 "M" "A"
"0010000" "MA" 10.6 37.16666667 0.285201794 "M" "A"
"0001000" "FA" 8.6 38.73333333 0.222030981 "F" "A"
"1000000" "MJ" 8 36.545 0.218908195375564 "M" "J"
"0010000" "FA" 11.5 36.56666667 0.314494075 "F" "A"
"0001000" "FA" 8 38.97333333 0.20526856 "F" "A"
"0010000" "FA" 12.5 37.4 0.334224599 "F" "A"
"0010000" "MJ" 9.4 36.93333333 0.254512635 "M" "J"
"0000010" "FA" 9.1 37.76666667 0.240953222 "F" "A"
"0001000" "FA" 9 38.88333333 0.231461637 "F" "A"
"0001100" "MA" 6.9 35.63333333 0.193638915 "M" "A"
"0010000" "FA" 11.05 38.35 0.288145453 "F" "A"
"0011000" "MA" 9.9 36.26666667 0.272977941 "M" "A"
"0010000" "FA" 14.1666666666667 38.1333333333333 0.371527873 "F" "A"
"0000010" "FA" 8 36.16666667 0.221198157 "F" "A"
"0010000" "MA" 9.4 39.4 0.23857868 "M" "A"
"0001111" "FA" 8.7 38.68666667 0.224883681 "F" "A"
"0001000" "MA" 8.2 37.1 0.221024259 "M" "A"
"0001000" "MA" 7.8 37.83333333 0.206167401 "M" "A"
"0001100" "MA" 8.5 36.66666667 0.231818182 "M" "A"
"0010000" "MA" 13.5 39.33333333 0.343220339 "M" "A"
"0010000" "MA" 8.8 36.56666667 0.240656335 "M" "A"
"0000001" "MA" 9.1 38.46666667 0.236568458 "M" "A"
"0000001" "MA" 8.9 39.3 0.226463104 "M" "A"
"0010000" "FA" 9.9 36.03333333 0.274745606 "F" "A"
"0000010" "FA" 8.2 38.53333333 0.212802768 "F" "A"
"0010000" "FA" 10.2 36.53333333 0.27919708 "F" "A"
"0001011" "MA" 8.1 36.92333333 0.219373477 "M" "A"
"0001000" "FA" 8.5 37.85333333 0.224550898 "F" "A"
"0001000" "MA" 8.3 38.26666667 0.216898955 "M" "A"
"0010000" "MA" 11.8 37.4 0.315508021 "M" "A"
"0010000" "MJ" 7.6 37.3 0.203753351 "M" "J"
"0000001" "FA" 8.8 37.1 0.237196765 "F" "A"
"0010000" "FA" 11.9 40.26666667 0.295529801 "F" "A"
"0010000" "MA" 10.7 37 0.289189189 "M" "A"
"0001000" "FA" 9.6 39.76666667 0.241408215 "F" "A"
"0010000" "FJ" 9 37.86666667 0.237676056 "F" "J"
"0000100" "FA" 9 38.66666667 0.23275862066959 "F" "A"
"0001000" "FA" 13 38.43333333 0.338248049 "F" "A"
"0001000" "FA" 8 38.4 0.208333333333333 "F" "A"
"0001000" "FA" 9.7 38.13 0.254392867 "F" "A"
"0010100" "MA" 8.7 36.36666667 0.239230064 "M" "A"
"0001001" "FA" 13.4 39.06666667 0.343003413 "F" "A"
"0010000" "FA" 11.4 38.56666667 0.295592048 "F" "A"
"0001000" "FA" 8.5 37.55666667 0.226324665 "F" "A"
"0001000" "FA" 9.4 38.9 0.241645244 "F" "A"
"0001111" "FA" 9.6 40.26666667 0.238410596 "F" "A"
"0011000" "FJ" 9.8 37.6 0.260638298 "F" "J"
"0011101" "FA" 11.9 37.2 0.319892473 "F" "A"
"0010000" "FA" 15.1 40.1 0.376558603 "F" "A"
"0001001" "MA" 8.4 37.97 0.221227285 "M" "A"
"0010000" "MA" 12 38.2 0.314136126 "M" "A"
"0011000" "MA" 9 38.53333333 0.233564014 "M" "A"
"0001000" "MA" 9.4 39.93333333 0.235392321 "M" "A"
"0010000" "MA" 12.2 37.4 0.326203209 "M" "A"
"0001000" "FJ" 8 37.03333333 0.216021602 "F" "J"
"0010000" "MA" 10.3 37.5 0.274666667 "M" "A"
"0001000" "FA" 9.6 38.23333333 0.251089799 "F" "A"
"0001000" "MA" 9 37.48 0.240128068 "M" "A"
"0010000" "MA" 8.8 37.4 0.235294118 "M" "A"
"0011000" "FA" 9.6 38.63333333 0.248490078 "F" "A"
"0001000" "FA" 7.4 37.53333333 0.197158082 "F" "A"
"0010000" "MA" 9.2 37.9 0.242744063 "M" "A"
"0010000" "FA" 12.7 38.03333333 0.333917616 "F" "A"
"0000110" "MA" 7.2 37.53333333 0.191829484919345 "M" "A"
"0010000" "FA" 12.3 38.1 0.322834646 "F" "A"
"0011000" "MA" 10.6 37 0.286486486 "M" "A"
"0011000" "MA" 12.8 37 0.345945946 "M" "A"
"0010000" "MA" 12.5 38.5 0.324675325 "M" "A"
"0010111" "FA" 12.8 38.66666667 0.331034483 "F" "A"
"0000100" "MA" 8.5 39.4 0.215736040609137 "M" "A"
"0001010" "FA" 10.9 39.41333333 0.276556157 "F" "A"
"0010001" "MA" 11.75 38.3 0.306780377 "M" "A"
"0001111" "MA" 8.1 39 0.207692308 "M" "A"
"0000010" "FA" 7.7 37.4 0.205882353 "F" "A"
"0010000" "MA" 13.6 39.3 0.34605598 "M" "A"
"0010000" "FA" 11.1 37.46666667 0.296263345 "F" "A"
"0010000" "MA" 10.4 39.13333333 0.265758092 "M" "A"
"0011000" "MA" 9.6 37.13333333 0.258527828 "M" "A"
"0000011" "MA" 6.6 35.8 0.184357542 "M" "A"
"0010000" "FA" 11.9 38.8 0.306701031 "F" "A"
"0011000" "FA" 8.8 37.6 0.234042553 "F" "A"
"0001001" "FA" 9.2 37 0.248648649 "F" "A"
"0010001" "FA" 12 39.9 0.30075188 "F" "A"
"0011000" "FA" 9.6 37.6 0.255319149 "F" "A"
"0000001" "FA" 8.4 37.36666667 0.224799286 "F" "A"
"0011000" "MJ" 8.4 36.9 0.227642276 "M" "J"
"0001000" "FA" 9.2 38 0.242105263 "F" "A"
"0010001" "MA" 11.8 38.53333333 0.306228374 "M" "A"
"0011100" "MA" 9.9 36.6 0.270491803 "M" "A"
"0010000" "MA" 7.7 36 0.213888889 "M" "A"
"0001000" "MA" 9 38.74333333 0.23229803 "M" "A"
"0010000" "MA" 9.5 37.73333333 0.251766784 "M" "A"
"0000001" "FA" 10.3 37.96666667 0.271290606 "F" "A"
"0010000" "MA" 12.1 38.6 0.313471503 "M" "A"
"0000011" "FA" 8.5 37.76666667 0.225066196 "F" "A"
"0010000" "MA" 13 39 0.333333333 "M" "A"
"0000100" "FJ" 8.6 38.86666667 0.221269296722018 "F" "J"
"0010000" "FA" 13.1 37.83333333 0.346255507 "F" "A"
"0010000" "FA" 13.6 37.2 0.365591398 "F" "A"
"0011000" "MA" 12.3 38.16666667 0.322270742 "M" "A"
"0001000" "FJ" 9.7 39.4 0.246192893 "F" "J"
"0010000" "MJ" 8.2 37.6 0.218085106 "M" "J"
"0010000" "MA" 12.1 38.9 0.311053985 "M" "A"
"0001000" "MA" 7.6 37.61666667 0.202038104 "M" "A"
"0011000" "MA" 10.7 37.13333333 0.288150808 "M" "A"
"0000001" "FA" 8.3 37.23333333 0.222918532 "F" "A"
"0010000" "MA" 8.3 36.1 0.229916898 "M" "A"
"0000100" "MA" 7.1 36.96666667 0.192064923337055 "M" "A"
"0010000" "FA" 10.4 37.5 0.277333333 "F" "A"
"0011000" "MA" 8.3 36.53333333 0.227189781 "M" "A"
"0001000" "FA" 8.3 36.49666667 0.227418029 "F" "A"
"0001000" "MA" 8.3 38.3 0.216710183 "M" "A"
"0011101" "MA" 10.7 37.9 0.2823219 "M" "A"
"0000101" "MJ" 7.3 37.6 0.194148936170213 "M" "J"
"0011000" "MJ" 8.3 38.83333333 0.213733906 "M" "J"
"0010000" "MA" 7.4 36.63333333 0.20200182 "M" "A"
"0000001" "FA" 8.5 39.36666667 0.215918713 "F" "A"
"0010000" "MA" 9.8 38.3 0.255874674 "M" "A"
"0000100" "FA" 7.5 38.26666667 0.195993031341812 "F" "A"
"0000010" "FA" 9.2 40.33333333 0.228099174 "F" "A"
"0001001" "MA" 8.5 38.16666667 0.222707424 "M" "A"
"0010010" "FA" 12.3 36.833333335 0.334004914 "F" "A"
"0010000" "FA" 9.1 38.1 0.238845144 "F" "A"
"0001000" "MA" 12.4 37.76666667 0.328331862 "M" "A"
"0010000" "MA" 8.7 38.26666667 0.227351916 "M" "A"
"0010000" "FJ" 8.5 38.23333333 0.222319093 "F" "J"
"0001100" "MA" 7.5 37.7 0.198938992 "M" "A"
"0001000" "FA" 8.1 36.33333333 0.22293578 "F" "A"
"0010000" "FA" 11.9 36.6 0.325136612 "F" "A"
"0010000" "FA" 13.1 37.63333333 0.34809566 "F" "A"
"0010100" "MA" 10.2 37.8 0.26984127 "M" "A"
"0010000" "FA" 11.7 38.1 0.307086614 "F" "A"
"0010000" "MA" 8.4 37.36666667 0.224799286 "M" "A"
"0000100" "MJ" 6.9 38.5 0.179220779220779 "M" "J"
"0000010" "FA" 8.9 38.16666667 0.233187773 "F" "A"
"0011000" "MA" 11.8 38.76666667 0.304385211 "M" "A"
"0010000" "MA" 12 38.33333333 0.313043478 "M" "A"
"0010000" "MA" 11.1 38.1 0.291338583 "M" "A"
"0010000" "FJ" 9.5 36.7 0.258855586 "F" "J"
"0000010" "FA" 9.9 39.26666667 0.252122241 "F" "A"
"0010000" "MA" 10.7 38.03333333 0.281332165 "M" "A"
"0000011" "MA" 7.5 35.9 0.208913649 "M" "A"
"0001000" "FA" 8.3 38.16666667 0.217467249 "F" "A"
"0001000" "FA" 8.5 38.3 0.221932115 "F" "A"
"0010000" "MA" 12.9 37.3 0.345844504 "M" "A"
"0010000" "MA" 11.7 37.2 0.314516129 "M" "A"
"0010000" "MJ" 8.7 37.36666667 0.232827832 "M" "J"
"0000010" "MA" 8.3 38 0.218421053 "M" "A"
"0001110" "FA" 8.5 38.54 0.220550078 "F" "A"
"0010000" "MA" 11.1 37.5 0.296 "M" "A"
"0010000" "FA" 11.5 38.66666667 0.297413793 "F" "A"
"0010000" "MA" 11.1 36.4 0.304945055 "M" "A"
"0000001" "FA" 9.3 37.16666667 0.250224215 "F" "A"
"0010000" "MJ" 9.5 39.33333333 0.241525424 "M" "J"
"0011000" "MA" 10.7 38.1 0.280839895 "M" "A"
"0010000" "MA" 10 36.6 0.273224044 "M" "A"
"0001000" "FA" 9 37.56666667 0.239574091 "F" "A"
"0001000" "FA" 8.6 37.2 0.231182796 "F" "A"
"0001000" "FA" 9 38.63666667 0.232939349 "F" "A"
"0010000" "MJ" 7.8 38.83333333 0.200858369 "M" "J"
"0010000" "FA" 10.4 38.46666667 0.270363951 "F" "A"
"0010000" "FA" 9.1 37.1 0.245283019 "F" "A"
"0010100" "FA" 11.5 36.4 0.315934066 "F" "A"
"0010000" "MA" 13 37.53333333 0.346358792 "M" "A"
"0011010" "FA" 10.1 38.8 0.260309278 "F" "A"
"0010000" "FJ" 8.3 38 0.218421053 "F" "J"
"0010000" "MA" 11.1 38.03333333 0.291849255 "M" "A"
"0000101" "MJ" 7.3 36.4 0.200549450549451 "M" "J"
"0010000" "FA" 10.1 39.23333333 0.257434155 "F" "A"
"0010000" "MA" 10.3333333333333 38.5888888866667 0.267801056333333 "M" "A"
"0010101" "MA" 12.2 37.43333333 0.325912734 "M" "A"
"0001000" "MA" 7.8 36.46333333 0.21391352 "M" "A"
"0001100" "FA" 9.7 36.20333333 0.26793113 "F" "A"
"0001000" "FA" 7.8 38.08333333 0.204814004 "F" "A"
"0011111" "MA" 13 38.23333333 0.340017437 "M" "A"
"0010000" "FA" 9.2 38.3 0.240208877 "F" "A"
"0000010" "MA" 8.1 37.1 0.218328841 "M" "A"
"0001000" "MJ" 8.4 37 0.227027027 "M" "J"
"0010000" "FA" 11.3 36.7 0.307901907 "F" "A"
"0001000" "FA" 8.6 38.36666667 0.224152911 "F" "A"
"0001000" "MJ" 7.4 36.4 0.203296703 "M" "J"
"0011000" "MJ" 7.3 36.16666667 0.201843318 "M" "J"
"0001100" "MA" 7.2 38.3 0.187989556 "M" "A"
"0000100" "MA" 7.1 35.63333333 0.199251637062605 "M" "A"
"0001000" "MA" 9.4 38.2 0.246073298 "M" "A"
"0000001" "FA" 9 37.33333333 0.241071429 "F" "A"
"0000001" "FA" 9 36.36666667 0.247479377 "F" "A"
"0011100" "MA" 7.6 36.33333333 0.209174312 "M" "A"
"0000100" "MA" 7.7 38.1 0.202099737532808 "M" "A"
"0011000" "MA" 11.9 38 0.313157895 "M" "A"
"0011000" "FA" 11.8 39.23333333 0.300764656 "F" "A"
"0010111" "FA" 12.9 39.1 0.329923274 "F" "A"
"0010000" "MA" 10.3 36.8 0.279891304 "M" "A"
"0011100" "MJ" 8.1 35.8 0.226256983 "M" "J"
"0010000" "FJ" 8 38.66666667 0.206896552 "F" "J"
"0001001" "FA" 11.8 38.06666667 0.309982487 "F" "A"
"0000010" "MA" 9.5 38.6 0.24611399 "M" "A"
"0010000" "MA" 11 36 0.305555556 "M" "A"
"0010000" "FA" 10.7 38.4 0.278579906 "F" "A"
"0001000" "FA" 12 38.23333333 0.313862249 "F" "A"
"0000010" "FA" 9 37.63333333 0.23914969 "F" "A"
"0001000" "FA" 9.3 39.93333333 0.232888147 "F" "A"
"0010000" "FA" 10.3 37.46666667 0.274911032 "F" "A"
"1100000" "MJ" 6.02 38.105 0.157984516 "M" "J"
"0001001" "FA" 8.7 39.17666667 0.222070961 "F" "A"
"0000001" "MA" 8.6 36.56666667 0.235186873 "M" "A"
"0010000" "MJ" 9.3 36.06666667 0.257855823 "M" "J"
"0010010" "MA" 11.9 38.36666667 0.310165074 "M" "A"
"0010000" "MA" 12.6 38.2 0.329842932 "M" "A"
"0001000" "MA" 11.8 37.5 0.314666667 "M" "A"
"0011000" "MA" 10.2 36 0.283333333 "M" "A"
"0000100" "FJ" 8.1 39 0.207692307692308 "F" "J"
"0010000" "MA" 9.2 39.2 0.234693878 "M" "A"
"0011000" "FA" 10.1 37.43333333 0.269813001 "F" "A"
"0010000" "MJ" 8.1 36 0.225 "M" "J"
"0010000" "MA" 11.5 38.46666667 0.298960139 "M" "A"
"0010000" "MA" 12.1 37.9 0.319261214 "M" "A"
"0010000" "FA" 11.8 38.6 0.305699482 "F" "A"
"0010000" "MA" 11 39.13333333 0.28109029 "M" "A"
"0000010" "MA" 8.5 37.86666667 0.224471831 "M" "A"
"0001000" "MA" 8 37.93333333 0.210896309 "M" "A"
"0001000" "FJ" 9.6 37.86666667 0.253521127 "F" "J"
"0010000" "FA" 10.7 36.9 0.2899729 "F" "A"
"0001001" "FA" 10.95 37.513333335 0.292072646 "F" "A"
"0010000" "FA" 11 38.73333333 0.283993115 "F" "A"
"0010000" "FA" 9.1 37.7 0.24137931 "F" "A"
"0010000" "MA" 12 37.5 0.32 "M" "A"
"0011000" "MJ" 9.4 38.7 0.242894057 "M" "J"
"0010000" "MA" 11 38 0.289473684 "M" "A"
"0011011" "FA" 12.7 39.08888889 0.324907814666667 "F" "A"
"0010000" "MA" 12.5 37.8 0.330687831 "M" "A"
"0001010" "FA" 9 38.53333333 0.233564014 "F" "A"
"0010000" "MA" 10.4 38.05 0.273322323 "M" "A"
"0010000" "MA" 9.6 37.33333333 0.257142857 "M" "A"
"0010000" "FA" 10.1 39.4 0.256345178 "F" "A"
"0000100" "MJ" 7.9 38.5 0.205194805194805 "M" "J"
"0001000" "FA" 8.4 37.16666667 0.226008969 "F" "A"
"0010000" "FA" 9.7 37 0.262162162 "F" "A"
"0010000" "FA" 9.6 39.2 0.244897959 "F" "A"
"0010000" "MA" 9.5 38.06666667 0.249562172 "M" "A"
"0001000" "FA" 8.4 37.9 0.221635884 "F" "A"
"0000100" "FA" 8 37.1 0.215633423180593 "F" "A"
"0010000" "FJ" 10.6 38.76666667 0.273430782 "F" "J"
"0010000" "FJ" 8.5 38.76666667 0.219260533 "F" "J"
"0000001" "FA" 10.3 37 0.278378378 "F" "A"
"0011000" "MA" 11 37.2 0.295698925 "M" "A"
"0001000" "FJ" 8.6 39.13333333 0.219761499 "F" "J"
"0001000" "FA" 9 37.46333333 0.240234896 "F" "A"
"0011000" "MA" 11.9 38.7 0.30749354 "M" "A"
"0011010" "FA" 10.5 39 0.269230769 "F" "A"
"0010000" "MA" 9.7 37.73333333 0.257067138 "M" "A"
"0001000" "MA" 7.2 36.13333333 0.199261993 "M" "A"
"0001100" "FA" 8.8 38.45333333 0.228848821 "F" "A"
"0010000" "MA" 10.35 36.8 0.2812514615 "M" "A"
"0010000" "MA" 8.7 37.2 0.233870968 "M" "A"
"0010010" "MA" 12.5 36.83333333 0.339366516 "M" "A"
"0010000" "MA" 12.6 37.5 0.336 "M" "A"
"0001000" "MA" 7.8 38.5 0.202597403 "M" "A"
"0010000" "MA" 12.7 38.9 0.326478149 "M" "A"
"0000010" "FA" 8.8 39.33333333 0.223728814 "F" "A"
"0011000" "FA" 11 37.4 0.294117647 "F" "A"
"0010000" "MA" 8.4 37.6 0.223404255 "M" "A"
"0010010" "MA" 10.8 38.93333333 0.27739726 "M" "A"
"0010000" "MA" 12.9 37.83333333 0.340969163 "M" "A"
"0010000" "FA" 13.2 39.6 0.333333333 "F" "A"
"0010110" "MA" 13 39.2 0.331632653 "M" "A"
"0001010" "MA" 10.5 39 0.269230769 "M" "A"
"0000001" "FA" 9 37.13333333 0.242369838 "F" "A"
"0000001" "MA" 7.9 37.26666667 0.211985689 "M" "A"
"0001001" "FA" 8.3 39.33333333 0.211016949 "F" "A"
"0000001" "FA" 7.4 36.86666667 0.200723327 "F" "A"
"0010000" "FA" 9.2 38.3 0.240208877 "F" "A"
"0001000" "FA" 8.9 40.6 0.219211823 "F" "A"
"0010000" "FA" 13.6 38.716666665 0.3512497495 "F" "A"
"0001000" "MA" 8 39.67 0.201663726 "M" "A"
"0011100" "MA" 10.4 37 0.281081081 "M" "A"
"0010000" "FA" 9.5 37.63333333 0.252435784 "F" "A"
"0000001" "MJ" 9 37.06666667 0.242805755 "M" "J"
"0001100" "MJ" 7.6 35.9 0.211699164 "M" "J"
"0001000" "MA" 8.4 37.88333333 0.221733392 "M" "A"
"0010001" "MA" 11.9 38.2 0.311518325 "M" "A"
"0011000" "MA" 10.9 37.63333333 0.289636847 "M" "A"
"0001010" "MA" 11.6 38.43333333 0.301821336 "M" "A"
"0001000" "FA" 8.3 37.69 0.220217564 "F" "A"
"0010000" "MA" 11 37.8 0.291005291 "M" "A"
"0001110" "FA" 8.8 36.13333333 0.243542435 "F" "A"
"0001000" "FA" 9.1 37.66666667 0.24159292 "F" "A"
"0001000" "MJ" 8.4 37.63333333 0.223206377 "M" "J"
"0010100" "MA" 11.8 38.26666667 0.308362369 "M" "A"
"0011000" "FA" 13.6 37.76666667 0.360105914 "F" "A"
"0001001" "FA" 8.7 38.09666667 0.228366436 "F" "A"
"0011000" "FA" 12.5 38 0.328947368 "F" "A"
"0001000" "FA" 8.4 38.46666667 0.218370884 "F" "A"
"0010001" "MA" 9.2 37.4 0.245989305 "M" "A"
"0010000" "MJ" 8.7 36.5 0.238356164 "M" "J"
"0011010" "MA" 11 36.6 0.300546448 "M" "A"
"0001100" "MA" 6.9 36.2 0.190607735 "M" "A"
"0000100" "FA" 6.5 38.26666667 0.169860627162904 "F" "A"
"0010000" "FJ" 8.8 37.3 0.235924933 "F" "J"
"0001000" "FA" 9.3 39.30666667 0.236601085 "F" "A"
"0010001" "MA" 11.5 38.8 0.296391753 "M" "A"
"0001000" "FA" 9 37.8 0.238095238 "F" "A"
"0001000" "FA" 8.8 37.96666667 0.231782265 "F" "A"
"0001000" "FA" 12.1 38.4 0.315104167 "F" "A"
"0011000" "MA" 8.7 38.1 0.228346457 "M" "A"
"0010000" "FA" 9.4 38.2 0.246073298 "F" "A"
"0011000" "FA" 11 37 0.297297297 "F" "A"
"0001000" "FA" 8.6 37.93333333 0.226713533 "F" "A"
"0001000" "FA" 8.6 39.00666667 0.220475132 "F" "A"
"0010000" "MA" 11.8 37.2 0.317204301 "M" "A"
"0001000" "FA" 9.9 38.19333333 0.259207541 "F" "A"
"0010000" "FA" 10 38.4 0.260416667 "F" "A"
"0010000" "FJ" 9.7 36.73333333 0.264065336 "F" "J"
"0000010" "MA" 8.2 37.33333333 0.219642857 "M" "A"
"0010100" "MA" 9.4 36.26666667 0.259191176 "M" "A"
"0000010" "FA" 7.1 38.43333333 0.184735473 "F" "A"
"0001000" "MJ" 8.3 36.16666667 0.229493088 "M" "J"
"0010000" "FA" 9.2 37.46666667 0.245551601 "F" "A"
"0011110" "FA" 12.6 37.8 0.333333333 "F" "A"
"0010000" "MA" 9.9 39 0.253846154 "M" "A"
"0001011" "FA" 8.7 37.98666667 0.229027729 "F" "A"
"0010000" "MA" 11 37.43333333 0.293855744 "M" "A"
"0010000" "MJ" 7.6 37.3 0.203753351 "M" "J"
"0001000" "FA" 8.7 37.18666667 0.233954823 "F" "A"
"0010000" "MA" 9.7 38.16666667 0.254148472 "M" "A"
"0010000" "MA" 12.8 38.83333333 0.329613734 "M" "A"
"0010000" "MA" 9.5 38.03333333 0.249780894 "M" "A"
"0001000" "MA" 6.5 37.73666667 0.172246268 "M" "A"
"0010000" "MJ" 9.9 37.2 0.266129032 "M" "J"
"0010000" "FJ" 8.7 39 0.223076923 "F" "J"
"0011000" "FA" 8.7 38.16666667 0.227947598 "F" "A"
"0011000" "MJ" 8.1 36.5 0.221917808 "M" "J"
"0001110" "MA" 8.8 37.49333333 0.234708393 "M" "A"
"0001000" "MA" 7.3 38.31333333 0.190534192 "M" "A"
"0010000" "MA" 10.5 37.16666667 0.282511211 "M" "A"
"0000100" "MJ" 8 37.7 0.212201591511936 "M" "J"
"0010000" "MA" 9.3 37.1 0.250673854 "M" "A"
"0011010" "FA" 11.4 37.4 0.304812834 "F" "A"
"0000010" "FA" 9.9 38.23333333 0.258936356 "F" "A"
"0010000" "MA" 10.2 36.63333333 0.278434941 "M" "A"
#VALUE!
"0010000" "FJ" 8.7 38 0.228947368 "F" "J"
"0011000" "FJ" 8.2 36.63333333 0.223839854 "F" "J"
"0000010" "FA" 8.2 39 0.21025641 "F" "A"
"0010000" "FA" 10.4 38.46666667 0.270363951 "F" "A"
"0010000" "FJ" 8.6 37.13333333 0.231597846 "F" "J"
"0000101" "MJ" 7.5 37.16666667 0.201793721954996 "M" "J"
"0001000" "FA" 8 38.3 0.208877285 "F" "A"
"0001000" "MA" 9.9 38.65 0.25614489 "M" "A"
"0010000" "MA" 12.3 37.46666667 0.328291815 "M" "A"
"0010010" "FA" 15.4 39.2 0.392857143 "F" "A"
"0011000" "FA" 11.1 38.36666667 0.28931364 "F" "A"
"0010000" "FA" 8.1 38.2 0.212041885 "F" "A"
"0010000" "MA" 11.2 39.1 0.286445013 "M" "A"
"0001000" "MA" 9 37.38333333 0.240748997 "M" "A"
"0001000" "MA" 7.7 37.16666667 0.207174888 "M" "A"
"0010000" "MA" 10.9 36.26666667 0.300551471 "M" "A"
"0011100" "MA" 10.9 36.1 0.301939058 "M" "A"
"0010000" "MA" 9.9 37.23333333 0.265890779 "M" "A"
"0001000" "MA" 8.1 38.34333333 0.211249239 "M" "A"
"0010000" "FA" 11.1 40.2 0.276119403 "F" "A"
"0011101" "MA" 13.5 38.6 0.349740933 "M" "A"
"0000001" "MA" 9 37.43333333 0.240427427 "M" "A"
"0010000" "FA" 10.1 37.43333333 0.269813001 "F" "A"
"0000100" "FJ" 7.7 37.76666667 0.203883495127636 "F" "J"
"0010000" "MA" 11.3 38.23333333 0.295553618 "M" "A"
"0001100" "MA" 8.3 37.36 0.222162741 "M" "A"
"0010000" "MA" 11.6 37.76666667 0.307149162 "M" "A"
"0010100" "MA" 13.1 38.2 0.342931937 "M" "A"
"0010000" "FA" 11.6 37.2 0.311827957 "F" "A"
"0011000" "MJ" 8.9 38.33333333 0.232173913 "M" "J"
"0001000" "FA" 8.4 38.28 0.219435737 "F" "A"
"0000010" "MA" 7.2 38 0.189473684 "M" "A"
"0000100" "FA" 7.3 37.8 0.193121693121693 "F" "A"
"0000001" "FA" 8.6 37.4 0.229946524 "F" "A"
"0010000" "MA" 10.4 39.3 0.264631043 "M" "A"
"0010110" "FJ" 8 37.6 0.212765957 "F" "J"
"0001000" "FA" 10.3 37.16666667 0.277130045 "F" "A"
"0010000" "MA" 8.7 38.03333333 0.228746713 "M" "A"
"0001101" "FA" 9.5 39.2 0.242346939 "F" "A"
"0011000" "FA" 8.7 36.43333333 0.238792315 "F" "A"
"0001011" "FA" 9 38.23333333 0.235396687 "F" "A"
"0001000" "MJ" 7.7 37.83333333 0.203524229 "M" "J"
"0001011" "MA" 8.8 39.93333333 0.220367279 "M" "A"
"0000011" "FA" 9 39.03333333 0.230572161 "F" "A"
"0001000" "FA" 8.6 38.66666667 0.222413793 "F" "A"
"0001111" "FA" 8.3 37.36666667 0.222123104 "F" "A"
"0010000" "FA" 9.5 37.33333333 0.254464286 "F" "A"
"0000101" "FA" 9.1 38.03333333 0.239263803701951 "F" "A"
"0011000" "MJ" 8.3 36.33333333 0.228440367 "M" "J"
"0010000" "MJ" 7.8 36.63333333 0.212920837 "M" "J"
"0001000" "FA" 8.3 37.82666667 0.219421925 "F" "A"
"0010100" "FA" 12.8 37.46666667 0.341637011 "F" "A"
"0001111" "MA" 8.3 39.66333333 0.209261282 "M" "A"
"0010111" "FA" 13.1 37.5 0.349333333 "F" "A"
"0010000" "FJ" 8.6 37 0.232432432 "F" "J"
"0010000" "FA" 8.3 38.16666667 0.217467249 "F" "A"
"0001000" "FA" 11.2 39.29 0.285059812 "F" "A"
"0001000" "MJ" 8.2 37.3 0.219839142 "M" "J"
"0010000" "MJ" 7.9 36.26666667 0.217830882 "M" "J"
"0001000" "FJ" 7.7 38.13333333 0.201923077 "F" "J"
"0011000" "FA" 9.5 38.06666667 0.249562172 "F" "A"
"0010011" "MA" 11.1 38.5 0.288311688 "M" "A"
"0010010" "MA" 12.8 38.16666667 0.335371179 "M" "A"
"0010000" "MA" 7.8 36.1 0.216066482 "M" "A"
"0001000" "FA" 7.6 39.7 0.191435768 "F" "A"
"0011000" "FA" 10.4 37.566666665 0.2768892825 "F" "A"
"0000001" "FA" 8.7 38.36666667 0.22675934 "F" "A"
"0000001" "FA" 8.5 37.5 0.226666667 "F" "A"
"0001000" "MA" 6.6 37.18666667 0.177482969 "M" "A"
