capdate,area,location,code,recap,species,Age,sex,repro,mass,faavg,bci
05/09/2011,Interlake,St.George,0006C976F7,N,MYLU,A,M,NA,10.7,38.16,0.280398323
05/09/2011,Interlake,St.George,0006C97BA6,N,MYLU,A,M,NA,11,37.175,0.295897781
05/09/2011,Interlake,St.George,0006C97D28,N,MYLU,J,M,NA,8.34,38.11,0.218840199
05/09/2011,Interlake,St.George,0006C97ECE,N,MYLU,A,F,NA,12.88,37.32,0.345123258
05/09/2011,Interlake,St.George,0006C98856,N,MYLU,A,M,NA,9.17,37.53,0.244337863
05/09/2011,Interlake,St.George,0006C989E8,N,MYLU,J,F,NA,8.61,38.885,0.221422142
05/09/2011,Interlake,St.George,0006C989F4,N,MYLU,A,F,NA,14.35,39.07333,0.367258178
05/09/2011,Interlake,St.George,0006C98A75,N,MYLU,A,M,NA,10,37.893,0.263900984
05/09/2011,Interlake,St.George,0006C9A45E,N,MYLU,J,F,NA,7.73,37.25,0.207516779
10/09/2011,Northwestern.Ontario,Richard.Lake,6971606,YB,MYLU,A,M,NA,11.84,38.965,0.303862441
10/09/2011,Northwestern.Ontario,Richard.Lake,6.97E+09,N,MYLU,A,M,NA,10.27,37.375,0.274782609
10/09/2011,Northwestern.Ontario,Richard.Lake,000696749C,YB,MYLU,A,M,NA,10.72,38.63,0.27750453
10/09/2011,Northwestern.Ontario,Richard.Lake,000696E859,YB,MYLU,A,M,NA,11.18,37.545,0.297776002
10/09/2011,Northwestern.Ontario,Richard.Lake,000696EE76,N,MYLU,A,F,NA,12.77,37.96,0.336406744
10/09/2011,Northwestern.Ontario,Richard.Lake,000696FD97,N,MYLU,A,M,NA,11.52,39.425,0.29220038
10/09/2011,Northwestern.Ontario,Richard.Lake,000696FFE7,YB,MYLU,A,M,NA,12.74,37.695,0.337975859
10/09/2011,Northwestern.Ontario,Richard.Lake,00069705C4,N,MYLU,A,F,NA,12.95,38.08,0.340073529
10/09/2011,Northwestern.Ontario,Richard.Lake,000697101B,N,MYLU,A,M,NA,11.19,38.035,0.294202708
10/09/2011,Northwestern.Ontario,Richard.Lake,00069715A5,YB,MYLU,A,M,NA,10.85,37.23,0.291431641
10/09/2011,Northwestern.Ontario,Richard.Lake,000697188E,N,MYLU,A,M,NA,11.9,38.385,0.310016934
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C96880,N,MYLU,A,M,NA,11.27,36.745,0.306708396
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C96886,N,MYLU,A,F,NA,13.71,40.70333,0.336827478
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C96AE5,YB,MYLU,A,M,NA,10.38,36.735,0.282564312
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C96B2A,N,MYLU,A,M,NA,11.55,39.02,0.29600205
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C96D05,N,MYLU,A,M,NA,10.9,38.71,0.281580987
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C96D06,N,MYLU,A,M,NA,11.68,36.5,0.32
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C96E88,N,MYLU,A,M,NA,11.9,37.35,0.318607764
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C97046,N,MYLU,A,M,NA,12.28,37.8433,0.324496014
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C97259,N,MYLU,A,M,NA,12.92,37.92,0.3407173
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C972C2,YB,MYLU,A,M,NA,11.21,38.335,0.292422069
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C972C5,YB,MYLU,A,M,NA,10.68,35.83,0.298074239
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C9757F,N,MYLU,A,F,NA,12.88,38.9766,0.330454683
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C97678,YB,MYLU,A,F,NA,12.95,37.05,0.349527665
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C97773,N,MYLU,A,M,NA,11.6,37.98,0.305423907
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C97DBC,N,MYLU,A,M,NA,12.37,37.58,0.329164449
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C98062,N,MYLU,A,F,NA,10.11,37.495,0.269635951
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C98300,N,MYLU,A,M,NA,13.08,38.825,0.33689633
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C99191,N,MYLU,A,M,NA,9.95,37.43,0.265829548
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C99296,N,MYLU,A,F,NA,13.36,38.34666,0.348400617
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C9932A,YB,MYLU,A,M,NA,13.3,39.895,0.33337511
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C99735,N,MYLU,A,F,NA,14.09,39.685,0.355045987
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C99CF8,YB,MYLU,A,M,NA,9.76,38.94,0.250642013
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C9A0A8,N,MYLU,A,M,NA,11.38,38.25666,0.297464546
10/09/2011,Northwestern.Ontario,Richard.Lake,0006C9A176,N,MYLU,A,F,NA,12.84,38.47,0.333766571
17/09/2011,Interlake,St.George,6967056,N,MYLU,A,F,NA,12.28,38.29,0.320710368
17/09/2011,Interlake,St.George,6967925,N,MYLU,A,F,NA,11.98,38.65,0.30996119
17/09/2011,Interlake,St.George,6968508,N,MYLU,A,M,NA,11.41,38.64,0.295289855
17/09/2011,Interlake,St.George,6971326,N,MYLU,A,F,NA,11.23,38.495,0.291726198
17/09/2011,Interlake,St.George,6.97E+48,N,MYLU,A,M,NA,12.05,37.395,0.322235593
17/09/2011,Interlake,St.George,000675975D,N,MYLU,A,F,NA,13.3,37.805,0.351805317
17/09/2011,Interlake,St.George,0006966F1D,N,MYLU,A,M,NA,11.81,37.77,0.312682023
17/09/2011,Interlake,St.George,0006967B1C,N,MYLU,A,M,NA,13.1,39.02,0.335725269
17/09/2011,Interlake,St.George,0006967FD2,N,MYLU,A,M,NA,12.31,38.38,0.320739969
17/09/2011,Interlake,St.George,0006968C00,N,MYLU,A,F,NA,12.39,38.625,0.320776699
17/09/2011,Interlake,St.George,0006968FD8,N,MYLU,A,F,NA,12.76,37.755,0.337968481
17/09/2011,Interlake,St.George,000696903D,N,MYLU,A,F,NA,11.77,37.16,0.316738428
17/09/2011,Interlake,St.George,000696E9E8,N,MYLU,A,M,NA,12.09,38.36,0.315172054
17/09/2011,Interlake,St.George,000696EBBD,N,MYLU,J,M,NA,9.74,36.2,0.269060773
17/09/2011,Interlake,St.George,000696EE55,N,MYLU,A,M,NA,13.12,38.365,0.341978366
17/09/2011,Interlake,St.George,000696F4A5,N,MYLU,A,F,NA,12.68,38.065,0.33311441
17/09/2011,Interlake,St.George,000696F824,N,MYLU,A,F,NA,12.02,37.975,0.316524029
17/09/2011,Interlake,St.George,000696FA1D,N,MYLU,A,F,NA,11.99,39.48,0.303698075
17/09/2011,Interlake,St.George,0006970FF2,N,MYLU,A,F,NA,13.06,38.09,0.342872145
17/09/2011,Interlake,St.George,00069712B8,N,MYLU,A,M,NA,10.55,37.395,0.282123279
17/09/2011,Interlake,St.George,000697163D,N,MYLU,A,M,NA,12.18,38.78,0.314079422
17/09/2011,Interlake,St.George,0006971AD1,N,MYLU,A,F,NA,13.84,39.315,0.352028488
17/09/2011,Interlake,St.George,0006971BDD,N,MYLU,A,M,NA,8.86,36.115,0.245327426
17/09/2011,Interlake,St.George,0006985F22,N,MYLU,A,F,NA,12.56,39.485,0.318095479
17/09/2011,Interlake,St.George,0006B348A5,YP,MYLU,A,M,NA,11.05,36.905,0.299417423
17/09/2011,Interlake,St.George,0006C96905,N,MYLU,A,F,NA,13.12,38.735,0.338711759
17/09/2011,Interlake,St.George,0006C96CA4,N,MYLU,A,M,NA,11.38,39.28,0.289714868
17/09/2011,Interlake,St.George,0006C96CB0,N,MYLU,A,F,NA,13.4,37.34,0.358864488
17/09/2011,Interlake,St.George,0006C96DC9,N,MYLU,A,M,NA,12.33,37.855,0.32571655
17/09/2011,Interlake,St.George,0006C96E30,N,MYLU,A,F,NA,13.4,37.15,0.360699865
17/09/2011,Interlake,St.George,0006C96E98,N,MYLU,A,F,NA,11.05,37.855,0.291903315
17/09/2011,Interlake,St.George,0006C96FD1,N,MYLU,A,F,NA,11.11,38.72,0.286931818
17/09/2011,Interlake,St.George,0006C9703C,N,MYLU,A,M,NA,13.38,39.16,0.341675179
17/09/2011,Interlake,St.George,0006C970A1,N,MYLU,A,M,NA,10.69,36.47,0.293117631
17/09/2011,Interlake,St.George,0006C970AD,N,MYLU,A,F,NA,12.29,37.825,0.324917383
17/09/2011,Interlake,St.George,0006C97110,N,MYLU,A,M,NA,11.96,37.825,0.316192994
17/09/2011,Interlake,St.George,0006C97338,N,MYLU,A,F,NA,12.38,37.57,0.329518233
17/09/2011,Interlake,St.George,0006C978FA,N,MYLU,A,F,NA,11.56,38.23,0.30238033
17/09/2011,Interlake,St.George,0006C97DC5,N,MYLU,J,M,NA,9.41,36.28,0.259371555
17/09/2011,Interlake,St.George,0006C97DC6,N,MYLU,A,F,NA,12.91,39.97,0.322992244
17/09/2011,Interlake,St.George,0006C97E43,N,MYLU,A,M,NA,13.03,37.72,0.345440085
17/09/2011,Interlake,St.George,0006C98278,N,MYLU,A,M,NA,12.21,38.765,0.314974848
17/09/2011,Interlake,St.George,0006C986AD,N,MYLU,A,F,NA,12.66,36.795,0.344068488
17/09/2011,Interlake,St.George,0006C9873E,N,MYLU,A,F,NA,11.97,38.935,0.307435469
17/09/2011,Interlake,St.George,0006C98741,N,MYLU,A,M,NA,12.81,38.565,0.332166472
17/09/2011,Interlake,St.George,0006C988DC,N,MYLU,A,M,NA,11.41,36.245,0.314802042
17/09/2011,Interlake,St.George,0006C98959,N,MYLU,J,M,NA,11.12,39.465,0.281768656
17/09/2011,Interlake,St.George,0006C98C29,N,MYLU,A,M,NA,10.96,38.645,0.283607194
17/09/2011,Interlake,St.George,0006C98CAA,N,MYLU,A,F,NA,13.19,38.075,0.346421536
17/09/2011,Interlake,St.George,0006C98D32,N,MYLU,A,M,NA,10.59,37.455,0.282739287
17/09/2011,Interlake,St.George,0006C98E58,YB,MYLU,A,M,NA,11.25,38.53,0.291980275
17/09/2011,Interlake,St.George,0006C990FB,N,MYLU,A,F,NA,14.04,39.3,0.357251908
17/09/2011,Interlake,St.George,0006C99193,N,MYLU,J,F,NA,10.66,35.975,0.296316887
17/09/2011,Interlake,St.George,0006C9931D,N,MYLU,J,M,NA,11.11,38.74,0.286783686
17/09/2011,Interlake,St.George,0006C993A1,N,MYLU,A,M,NA,12.05,39.325,0.306420852
17/09/2011,Interlake,St.George,0006C994AA,N,MYLU,A,F,NA,11.98,38.465,0.311451969
17/09/2011,Interlake,St.George,0006C99539,N,MYLU,A,F,NA,11.51,38.74,0.297108931
17/09/2011,Interlake,St.George,0006C99738,N,MYLU,A,M,NA,12.72,39.49,0.322106862
17/09/2011,Interlake,St.George,0006C9973B,N,MYLU,J,M,NA,9.74,36.13,0.269582065
17/09/2011,Interlake,St.George,0006C9992D,N,MYLU,A,M,NA,11.12,38.295,0.290377334
17/09/2011,Interlake,St.George,0006C99A9A,N,MYLU,A,M,NA,11.04,37.84,0.291754757
17/09/2011,Interlake,St.George,0006C99C7F,N,MYLU,A,F,NA,13.35,37.475,0.356237492
17/09/2011,Interlake,St.George,0006C99CE5,N,MYLU,A,M,NA,12.9,39.345,0.327868852
17/09/2011,Interlake,St.George,0006C99DCD,N,MYLU,J,M,NA,10.33,37.055,0.278774794
17/09/2011,Interlake,St.George,0006C99E44,N,MYLU,J,M,NA,10.67,37.06,0.287911495
17/09/2011,Interlake,St.George,0006C99EA5,N,MYLU,A,F,NA,12.61,39.115,0.322382718
17/09/2011,Interlake,St.George,0006C9A0A9,N,MYLU,A,F,NA,11.15,37.285,0.299047874
17/09/2011,Interlake,St.George,0006C9A170,N,MYLU,A,M,NA,10.12,36.57,0.27672956
17/09/2011,Interlake,St.George,0006C9A2E5,N,MYLU,A,F,NA,11.12,37.98,0.292785677
17/09/2011,Interlake,St.George,0006C9A330,N,MYLU,A,M,NA,11.02,36.59,0.301175184
17/09/2011,Interlake,St.George,0006C9A334,N,MYLU,A,F,NA,10.59,38.9405,0.271953365
17/09/2011,Interlake,St.George,0006C9A3D1,N,MYLU,A,M,NA,11.11,38.38,0.289473684
17/09/2011,Interlake,St.George,0006C9A49D,N,MYLU,A,M,NA,12.08,37.935,0.318439436
17/09/2011,Interlake,St.George,0009C9992C,N,MYLU,A,M,NA,10.77,36.28,0.296857773
25/09/2011,Northwestern.Ontario,Richard.Lake,6.97E+28,N,MYLU,A,M,NA,10.18,37.575,0.270924817
25/09/2011,Northwestern.Ontario,Richard.Lake,6.97E+85,N,MYLU,A,M,NA,10.85,37.53333333,0.289076377
25/09/2011,Northwestern.Ontario,Richard.Lake,00069711D6,N,MYLU,A,M,NA,12.94,39.02333333,0.331596481
25/09/2011,Northwestern.Ontario,Richard.Lake,0006C96F68,N,MYLU,A,M,NA,10.73,36.43,0.294537469
25/09/2011,Northwestern.Ontario,Richard.Lake,0006C97A8D,YB,MYLU,A,M,NA,11.13,39.355,0.282810316
25/09/2011,Northwestern.Ontario,Richard.Lake,0006C980E3,N,MYLU,J,M,NA,9.73,38.985,0.249583173
25/09/2011,Northwestern.Ontario,Richard.Lake,0006C99A32,N,MYLU,A,M,NA,12.59,39.205,0.321132509
25/09/2011,Northwestern.Ontario,Richard.Lake,0006C99F7B,N,MYLU,A,M,NA,12.15,38.985,0.31165833
12/06/2012,Southwestern.Manitoba,Altamont,0006B353E1,N,MYLU,A,F,NR,9.38,38.32,0.244780793
12/06/2012,Southwestern.Manitoba,Altamont,0006B35B17,N,MYLU,A,F,NR,10.46,38.08,0.274684874
12/06/2012,Southwestern.Manitoba,Altamont,0006B379D0,N,MYLU,A,F,NR,8.59,37.09,0.231598814
12/06/2012,Southwestern.Manitoba,Altamont,0006B39650,N,MYLU,A,F,NR,8.4,38.77,0.216662368
12/06/2012,Southwestern.Manitoba,Altamont,0006B39A94,N,MYLU,A,F,NR,7.29,38.61,0.188811189
12/06/2012,Southwestern.Manitoba,Altamont,0006B39B8D,N,MYLU,A,F,L,9.11,37.02,0.246083198
12/06/2012,Southwestern.Manitoba,Altamont,0006B3BC39,N,MYLU,A,F,NR,9.57,35.74,0.267767208
12/06/2012,Southwestern.Manitoba,Altamont,0006BF1C47,YP,MYLU,A,F,NR,10.02,38.7,0.258914729
12/06/2012,Southwestern.Manitoba,Altamont,0006E1E134,N,MYLU,A,F,NR,9.58,38.13,0.251245738
12/06/2012,Southwestern.Manitoba,Altamont,000708A03E,YP,MYLU,A,F,P,10.48,38.05,0.27542707
12/06/2012,Southwestern.Manitoba,Altamont,000708AAC1,YP,MYLU,A,F,NR,10.12,38.26,0.264506012
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006B34E58,N,MYLU,A,F,L,9.68,39.80666667,0.243175348
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006B38B20,N,MYLU,A,F,L,8.7,41.02333333,0.212074429
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006B3A1A8,N,MYLU,A,F,L,7.96,37.70666667,0.211103253
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006B3A338,N,MYLU,A,F,L,10.15,38.41333333,0.26423117
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006B3B042,N,MYLU,A,F,L,9.31,41.55666667,0.224031443
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006B3B443,N,MYLU,A,F,L,8.61,38.75666667,0.222155328
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006B3B8B4,N,MYLU,A,F,L,9.07,37.9,0.239313984
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006B3BB39,N,MYLU,A,F,L,8.75,39.40666667,0.222043647
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006E1E5EE,N,MYLU,A,F,L,9.69,40.76666667,0.237694195
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006E1E76D,N,MYLU,A,F,L,9.25,39.49666667,0.234196979
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006E1F356,N,MYLU,A,F,L,9.39,38.36333333,0.244764967
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006E20898,N,MYLU,A,F,L,9.39,40.11333333,0.234086754
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006E2143D,N,MYLU,A,F,L,8.11,37.29666667,0.217445706
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006E21ED9,N,MYLU,A,F,L,9.52,41.93,0.227045075
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006E247EE,N,MYLU,A,F,L,9.26,39.72666667,0.233092801
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006E24F2A,N,MYLU,A,F,L,9.96,37.32666667,0.266833363
05/07/2012,Whiteshell,Nutimik.Lake-Mitch.Diane's,0006E24F2A,N,MYLU,J,M,L,7.12,39.4,0.18071066
06/07/2012,Interlake,St.George,0006B34C02,N,MYLU,A,M,NR,8.31,36.18,0.229684909
06/07/2012,Interlake,St.George,0006B360EC,N,MYLU,A,M,NR,9.37,37.83,0.247687021
06/07/2012,Interlake,St.George,0006B3701C,N,MYLU,A,F,NR,10.43,39.23,0.265867958
06/07/2012,Interlake,St.George,0006B37B35,N,MYLU,A,M,NR,9,37.59333333,0.23940415
06/07/2012,Interlake,St.George,0006B39783,N,MYLU,A,M,NR,9.53,38.20333333,0.249454672
06/07/2012,Interlake,St.George,0006B398BD,N,MYLU,A,M,NR,10.3,39.65,0.259773014
06/07/2012,Interlake,St.George,0006B39FD9,N,MYLU,A,M,NR,9.88,39.58,0.249621021
06/07/2012,Interlake,St.George,0006B3B658,N,MYLU,A,M,NR,8.08,37.21666667,0.217107031
06/07/2012,Interlake,St.George,0006C96F04,N,MYLU,A,M,NR,7.7,36.43,0.21136426
06/07/2012,Interlake,St.George,0006C99E43,N,MYLU,A,M,NR,9.75,38.78,0.251418257
06/07/2012,Interlake,St.George,0006C9A28E,N,MYLU,A,M,NR,9.63,38.02,0.253287743
06/07/2012,Interlake,St.George,0006E1E447,N,MYLU,A,M,NR,8.39,37.70333333,0.222526744
06/07/2012,Interlake,St.George,0006E1E499,N,MYLU,A,M,NR,9.86,39.59,0.249052791
06/07/2012,Interlake,St.George,0006E1ED20,N,MYLU,A,M,NR,9.7,36.39,0.266556746
06/07/2012,Interlake,St.George,0006E1FA6F,N,MYLU,A,M,NR,8.72,39.01,0.223532428
06/07/2012,Interlake,St.George,0006E20178,N,MYLU,A,M,NR,9.82,38.56666667,0.254624028
06/07/2012,Interlake,St.George,0006E20E5D,N,MYLU,A,M,NR,10.38,38.80666667,0.267479814
06/07/2012,Interlake,St.George,0006E21772,N,MYLU,A,M,NR,9.06,38.30333333,0.236532939
06/07/2012,Interlake,St.George,0006E22316,N,MYLU,A,M,NR,9.1,37.80333333,0.240719513
06/07/2012,Interlake,St.George,0006E22659,N,MYLU,A,M,NR,9.18,39.31,0.233528364
06/07/2012,Interlake,St.George,0006E22829,N,MYLU,A,M,NR,9.25,39.48,0.234295846
06/07/2012,Interlake,St.George,0006E2312D,N,MYLU,A,M,NR,11.34,39.53333333,0.286846543
06/07/2012,Interlake,St.George,0006E2339B,N,MYLU,A,M,NR,9.76,38.48,0.253638254
06/07/2012,Interlake,St.George,0006E24494,N,MYLU,A,M,NR,9.28,45.91,0.202134611
06/07/2012,Interlake,St.George,0006E24D1D,N,MYLU,A,M,NR,8.33,37.61,0.221483648
06/07/2012,Interlake,St.George,000708A7BD,N,MYLU,A,M,NR,10.26,37.11,0.276475344
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,6759187,N,MYLU,A,F,P,13.15,39.88,0.329739218
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,6969031,N,MYLU,A,F,NR,12.01,39.16,0.306690501
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006967CB0,N,MYLU,A,F,P,11.16,40,0.279
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,000696F9B,N,MYLU,A,F,PL,10.36,37.68333333,0.274922601
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006970C34,YP,MYLU,A,F,NR,10.37,39.27333333,0.264046851
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C6EB0F,N,MYLU,A,F,L,9.1,37.33666667,0.243728239
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C968B7,N,MYLU,A,F,PL,9.43,40.42666667,0.233261873
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C96918,N,MYLU,A,M,NR,10.77,37.84333333,0.28459438
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C9694F,N,MYLU,A,F,PL,11.2,37.59666667,0.29789875
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C969FF,N,MYLU,A,F,NR,11.99,41.36333333,0.289870255
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C96ADB,N,MYLU,A,F,NR,8.95,39.28666667,0.227812659
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C96C4E,N,MYLU,A,F,NR,11.88,39.01333333,0.304511278
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C96D04,N,MYLU,A,F,NR,11.63,38.73,0.300284018
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C96F67,N,MYLU,A,F,PL,9.75,38.26666667,0.254790941
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C9787D,N,MYLU,A,F,PL,9.92,39.31666667,0.252310301
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C97A11,N,MYLU,A,F,PL,9.32,37.47666667,0.248688073
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C97A8E,N,MYLU,A,F,NR,8.64,39.82666667,0.216940074
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C97A94,YP,MYLU,A,F,PL,8.54,36.55,0.233652531
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C97B12,N,MYLU,A,F,PL,8.16,36.82333333,0.221598624
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C97B98,N,MYLU,A,F,P,11.83,39.85666667,0.296813582
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C97B9D,N,MYLU,A,F,PL,10.98,37.56,0.292332268
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C97CAB,N,MYLU,A,F,L,11.27,37.1,0.303773585
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C981EB,N,MYLU,A,F,NR,9.17,39.97,0.229422067
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C986B1,N,MYLU,A,F,P,14.73,38.67,0.380915438
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C98DCC,N,MYLU,A,F,PL,11.68,38.81,0.300953363
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C99186,N,MYLU,A,F,L,10.12,38.58,0.262312079
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C99294,N,MYLU,A,F,L,10.38,37.95666667,0.273469746
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C993AC,N,MYLU,A,F,L,11.79,40.76666667,0.289206868
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C994A7,N,MYLU,A,F,P,11.12,39.68666667,0.28019486
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C99643,N,MYLU,A,F,PL,10.93,37.60333333,0.290665721
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C99C75,N,MYLU,J,M,NR,7.17,36.84,0.194625407
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C99EA7,N,MYLU,A,F,L,10.12,38.75666667,0.261116367
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C99EAD,N,MYLU,A,F,L,11.19,37.16333333,0.301103238
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C9A040,N,MYLU,A,F,PL,11.9,38.57333333,0.308503284
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C9A2D1,YP,MYLU,A,F,L,9.01,38.33333333,0.235043478
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C9A32C,N,MYLU,A,F,PL,10.11,36.39666667,0.27777269
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C9A381,N,MYLU,A,F,PL,8.55,38.41333333,0.222578966
08/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C9A4A6,N,MYLU,A,F,L,11.51,38.93,0.295658875
09/07/2012,Northwestern.Ontario,Shoal.Lake-Korowiz,0006C97A11,YP,MYLU,A,F,NR,9.32,37.47666667,0.248688073
17/07/2012,Interlake,St.George,6968373,N,MYLU,A,F,NR,9.03,38.81,0.232671992
17/07/2012,Interlake,St.George,6968638,N,MYLU,A,F,NR,8.35,37.68333333,0.22158337
17/07/2012,Interlake,St.George,6988159,N,MYLU,A,M,NR,7.87,36.79666667,0.213878069
17/07/2012,Interlake,St.George,6968000000,N,MYLU,A,M,NR,7.81,36.73333333,0.21261343
17/07/2012,Interlake,St.George,000675982F,N,MYLU,A,M,NR,7.92,39.25666667,0.201749172
17/07/2012,Interlake,St.George,000675B763,N,MYLU,A,M,NR,8.12,38.19666667,0.212583995
17/07/2012,Interlake,St.George,0006966B5F,N,MYLU,A,M,NR,8.19,38.26333333,0.214043035
17/07/2012,Interlake,St.George,0006966BA1,N,MYLU,A,F,NR,8.85,38.20333333,0.231655178
17/07/2012,Interlake,St.George,0006966DC1,N,MYLU,A,M,NR,9.22,35.79666667,0.257565881
17/07/2012,Interlake,St.George,0006967F6E,N,MYLU,A,M,NR,8.06,38.18,0.211105291
17/07/2012,Interlake,St.George,0006968AB3,N,MYLU,J,M,NR,7.33,38.24666667,0.191650689
17/07/2012,Interlake,St.George,0006968DFF,N,MYLU,A,F,NR,9.62,38.96333333,0.246898794
17/07/2012,Interlake,St.George,000696951A,N,MYLU,A,M,NR,7.91,37.51,0.210877099
17/07/2012,Interlake,St.George,0006969AA1,YP,MYLU,A,M,NR,7.13,36.75333333,0.193996009
17/07/2012,Interlake,St.George,0006969CC4,N,MYLU,A,M,NR,8.79,36.92333333,0.238060847
17/07/2012,Interlake,St.George,0006969OC8,N,MYLU,A,M,NR,8.45,36.70333333,0.230224321
17/07/2012,Interlake,St.George,000696EA2B,N,MYLU,A,M,NR,9.07,39.35333333,0.230476029
17/07/2012,Interlake,St.George,000696EBA9,N,MYLU,J,M,NR,8.07,38.93,0.207295145
17/07/2012,Interlake,St.George,000696F07F,N,MYLU,A,M,NR,9.49,37.28,0.254560086
17/07/2012,Interlake,St.George,000696F160,N,MYLU,A,M,NR,8.53,38.35666667,0.222386374
17/07/2012,Interlake,St.George,00069710D6,N,MYLU,A,M,NR,8.83,38.78666667,0.227655552
17/07/2012,Interlake,St.George,0006971A90,N,MYLU,A,M,NR,8.01,37.71333333,0.212391727
17/07/2012,Interlake,St.George,000698825F,N,MYLU,A,M,NR,9.38,37.34,0.251205142
17/07/2012,Interlake,St.George,0006C96981,N,MYLU,A,M,NR,9.38,39.43666667,0.237849717
